transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day
2474,13076,1,3,1,2,0,2026,1,31
2475,5615,2,15,1,2,0,2026,3,5
2476,33860,4,6,0,4,0,2026,3,27
2477,12851,0,9,2,0,0,2026,5,14
2478,33958,3,8,1,2,0,2026,2,18
2479,19577,0,5,2,0,1,2026,3,23
2480,5453,1,7,0,2,0,2026,4,2
2481,25072,4,17,0,3,0,2026,2,5
2482,6357,2,2,0,1,0,2026,6,12
2483,38809,3,11,2,4,1,2026,6,21
2484,3372,5,19,2,0,0,2026,6,11
2485,5335,5,19,1,2,0,2026,3,6
2486,7986,5,1,0,4,0,2026,2,23
2487,8298,1,12,2,0,0,2026,4,13
2488,11557,3,13,2,3,1,2026,4,25
2489,26814,3,11,1,4,0,2026,6,2
2490,4056,2,16,2,1,0,2026,2,7
2491,23067,3,11,0,2,0,2026,1,9
2492,10670,0,5,2,4,1,2026,3,5
2493,19862,1,3,0,4,0,2026,5,30
2494,36583,3,8,2,2,0,2026,6,19
2495,3041,5,18,1,2,0,2026,4,1
2496,7843,5,19,1,1,0,2026,1,21
2497,17152,1,3,0,0,0,2026,2,27
2498,13046,4,4,0,3,0,2026,6,1
2499,13468,1,7,1,3,0,2026,6,21
2500,33103,3,8,0,0,0,2026,5,3
2501,11390,4,4,1,4,0,2026,2,24
2502,8187,0,20,2,4,0,2026,2,14
2503,56182,4,17,1,4,0,2026,5,26
2504,6186,2,2,0,3,0,2026,1,19
2505,23480,0,20,1,1,0,2026,6,4
2506,5348,0,5,0,4,0,2026,1,13
2507,1843,1,12,0,0,0,2026,2,25
2508,7417,2,15,1,4,0,2026,1,3
2509,9662,1,7,2,4,0,2026,2,14
2510,6307,2,2,0,4,0,2026,3,25
2511,4660,5,14,2,2,0,2026,1,31
2512,6355,5,18,0,3,0,2026,1,9
2513,3823,2,10,2,3,1,2026,2,18
2514,6556,2,2,1,3,0,2026,3,18
2515,7276,4,4,1,1,0,2026,3,10
2516,2140,1,7,0,2,0,2026,4,19
2517,305,5,14,2,1,0,2026,4,19
2518,13604,1,7,1,4,0,2026,3,31
2519,14360,0,5,0,1,0,2026,2,5
2520,4745,5,14,2,3,0,2026,2,21
2521,18990,1,3,0,3,0,2026,6,27
2522,4681,5,18,2,2,0,2026,2,19
2523,23034,3,8,0,0,0,2026,5,22
2524,10390,4,6,1,2,0,2026,1,11
2525,12338,0,9,1,4,0,2026,2,17
2526,35727,4,4,1,2,0,2026,6,9
2527,16307,0,20,1,3,1,2026,1,11
2528,18997,1,12,1,2,0,2026,5,9
2529,12789,0,9,0,1,0,2026,1,24
2530,25660,4,4,0,1,0,2026,6,21
2531,13109,1,7,2,2,0,2026,6,11
2532,43383,4,0,2,4,0,2026,3,18
2533,4462,2,16,2,1,0,2026,4,3
2534,5891,4,6,0,3,0,2026,2,20
2535,5774,2,15,0,0,0,2026,3,30
2536,17096,1,7,1,2,0,2026,5,14
2537,4434,2,15,1,2,0,2026,6,20
2538,13830,1,12,1,0,0,2026,6,15
2539,6942,5,14,2,3,0,2026,5,29
2540,4018,2,2,0,4,0,2026,3,14
2541,4832,2,16,1,1,0,2026,4,22
2542,1653,2,16,1,1,0,2026,3,2
2543,19242,0,5,0,3,0,2026,5,19
2544,31230,3,8,0,4,0,2026,2,13
2545,14090,0,5,1,2,0,2026,3,11
2546,35159,3,11,0,1,0,2026,4,18
2547,6611,2,2,0,3,0,2026,4,10
2548,7897,1,3,2,0,0,2026,5,22
2549,21976,4,6,1,2,0,2026,5,22
2550,19001,0,5,2,2,0,2026,1,9
2551,1541,2,15,0,0,0,2026,3,30
2552,36234,4,6,0,3,0,2026,1,3
2553,16577,3,13,2,2,0,2026,5,13
2554,21115,3,13,0,1,0,2026,4,5
2555,16604,0,5,1,1,0,2026,6,2
2556,43551,4,17,2,0,1,2026,5,4
2557,15787,1,3,2,0,0,2026,6,4
2558,5496,2,2,1,1,0,2026,3,17
2559,7368,2,15,0,2,0,2026,4,21
2560,10532,1,3,1,3,0,2026,3,1
2561,6926,2,16,1,3,0,2026,1,2
2562,16164,0,20,1,2,0,2026,1,7
2563,7974,5,18,2,2,0,2026,2,26
2564,6482,2,15,0,1,0,2026,3,24
2565,5125,0,20,0,2,0,2026,1,13
2566,6402,1,3,2,3,0,2026,3,13
2567,51948,4,0,2,1,0,2026,5,3
2568,1906,2,2,0,2,0,2026,4,22
2569,24816,0,9,1,2,0,2026,3,27
2570,8490,1,12,0,0,0,2026,6,22
2571,6087,5,18,2,4,0,2026,3,5
2572,1137,1,3,2,2,0,2026,5,13
2573,2834,2,15,0,0,0,2026,2,20
2574,7391,5,18,0,0,0,2026,1,31
2575,15317,4,4,1,4,0,2026,2,19
2576,5327,1,12,1,4,0,2026,3,28
2577,7871,2,15,0,2,0,2026,4,25
2578,13825,1,12,1,2,0,2026,2,13
2579,14798,1,3,2,1,0,2026,2,8
2580,5194,5,14,2,0,0,2026,2,28
2581,15032,0,5,2,2,1,2026,1,5
2582,15240,0,20,1,3,1,2026,4,27
2583,18211,3,13,0,3,0,2026,1,12
2584,27689,4,6,0,0,0,2026,5,31
2585,33946,3,13,1,4,0,2026,5,22
2586,7928,0,5,2,3,0,2026,3,21
2587,8454,0,5,1,3,0,2026,6,15
2588,3909,5,1,2,3,1,2026,4,27
2589,43718,4,6,1,0,0,2026,3,25
2590,6805,3,8,0,2,0,2026,2,7
2591,8073,1,3,1,3,0,2026,2,23
2592,4651,2,15,0,0,0,2026,5,28
2593,2912,2,2,0,3,0,2026,5,24
2594,3348,2,10,1,4,0,2026,2,8
2595,11788,1,7,1,4,0,2026,6,17
2596,15942,3,13,0,3,0,2026,6,14
2597,2475,2,10,1,3,0,2026,2,6
2598,4760,3,11,2,0,0,2026,5,24
2599,34578,4,6,0,3,0,2026,5,27
2600,13624,1,7,2,3,0,2026,2,3
2601,4209,5,14,0,3,0,2026,1,10
2602,52741,4,17,1,1,0,2026,6,12
2603,8945,0,9,0,3,0,2026,1,28
2604,28027,4,0,1,1,0,2026,2,11
2605,3749,2,15,2,0,0,2026,2,5
2606,47353,4,17,0,2,0,2026,5,22
2607,12010,4,0,1,1,0,2026,2,20
2608,49437,4,4,1,0,0,2026,2,14
2609,3925,5,19,0,3,0,2026,6,12
2610,5809,0,5,1,4,0,2026,4,21
2611,37103,4,0,2,2,0,2026,2,1
2612,5026,0,5,0,1,0,2026,1,3
2613,3156,3,11,0,1,0,2026,1,19
2614,2116,0,9,0,0,0,2026,2,27
2615,54965,4,0,0,3,0,2026,2,28
2616,6516,1,3,2,4,0,2026,5,21
2617,21051,0,20,0,2,0,2026,6,1
2618,8863,1,3,1,4,0,2026,3,31
2619,19852,1,3,0,0,0,2026,6,16
2620,1638,5,14,2,1,0,2026,3,4
2621,46125,4,0,2,0,0,2026,1,8
2622,24301,3,13,0,3,0,2026,4,29
2623,5568,2,10,1,4,0,2026,3,29
2624,25026,3,11,0,0,0,2026,4,7
2625,4343,0,9,2,3,0,2026,6,6
2626,4134,2,10,0,3,0,2026,5,31
2627,5523,2,15,0,4,0,2026,1,5
2628,2791,2,2,0,3,0,2026,5,10
2629,11119,1,7,2,0,0,2026,5,10
2630,36361,3,13,2,4,1,2026,5,15
2631,7195,5,18,1,1,0,2026,4,8
2632,2890,2,10,0,0,0,2026,3,25
2633,5165,3,13,1,1,0,2026,2,6
2634,7460,5,14,1,0,0,2026,6,6
2635,4962,1,7,2,1,0,2026,3,9
2636,7565,0,20,0,3,0,2026,5,20
2637,12388,1,12,2,0,0,2026,5,2
2638,10438,1,3,1,2,0,2026,2,19
2639,6879,0,9,0,0,0,2026,1,2
2640,17415,4,0,2,3,0,2026,6,2
2641,23103,3,13,2,1,0,2026,3,9
2642,12597,0,9,0,1,0,2026,3,5
2643,13117,0,5,0,2,0,2026,3,28
2644,37258,4,0,2,2,0,2026,2,6
2645,16423,0,20,2,1,0,2026,6,2
2646,4988,1,3,2,0,0,2026,4,11
2647,871,2,16,0,0,0,2026,1,16
2648,35143,3,8,0,3,0,2026,6,26
2649,8166,1,12,2,0,0,2026,1,8
2650,28474,3,11,0,2,0,2026,4,11
2651,2047,5,1,2,2,0,2026,3,22
2652,35206,3,13,1,1,0,2026,6,29
2653,54905,4,6,2,3,0,2026,5,9
2654,11042,3,13,1,1,0,2026,3,1
2655,14673,0,9,1,1,0,2026,5,18
2656,7868,3,11,1,0,0,2026,5,27
2657,22237,0,5,2,1,0,2026,3,9
2658,22119,3,11,2,1,0,2026,4,3
2659,3663,5,1,1,4,0,2026,4,4
2660,21618,0,5,0,4,0,2026,1,14
2661,34665,3,11,0,3,0,2026,1,18
2662,2208,1,12,2,1,0,2026,4,9
2663,49623,4,17,2,4,0,2026,1,31
2664,20717,0,9,2,4,0,2026,3,4
2665,1151,5,1,2,2,0,2026,3,28
2666,5412,5,18,1,3,0,2026,6,7
2667,35443,4,6,2,2,0,2026,4,6
2668,5491,3,13,2,4,0,2026,4,5
2669,38403,3,11,0,2,0,2026,4,24
2670,10865,0,20,0,2,0,2026,6,4
2671,4115,2,15,0,3,0,2026,3,9
2672,5210,2,16,0,0,0,2026,4,25
2673,20725,0,5,0,2,0,2026,3,31
2674,8802,1,12,2,3,0,2026,6,12
2675,19643,4,4,1,2,0,2026,5,6
2676,4697,2,10,1,4,0,2026,5,28
2677,18239,3,8,0,4,0,2026,2,10
2678,708,5,18,2,3,0,2026,4,4
2679,3583,0,9,0,1,0,2026,4,27
2680,8971,1,7,1,2,0,2026,2,16
2681,4504,2,2,1,0,0,2026,4,12
2682,3355,2,15,0,3,0,2026,2,6
2683,49273,4,4,1,3,0,2026,3,23
2684,5725,3,8,1,1,0,2026,3,4
2685,7363,2,10,2,1,0,2026,4,1
2686,2520,5,14,2,2,0,2026,4,18
2687,18467,1,7,1,2,0,2026,5,15
2688,5309,2,2,0,2,0,2026,5,12
2689,6447,2,15,0,0,0,2026,5,29
2690,7238,3,13,2,4,0,2026,2,19
2691,2851,2,15,0,0,0,2026,3,8
2692,12927,0,5,2,1,0,2026,1,12
2693,15214,3,8,0,1,0,2026,6,25
2694,39568,3,8,2,4,0,2026,5,11
2695,44725,4,17,1,4,1,2026,3,1
2696,863,2,2,2,4,0,2026,1,13
2697,20284,3,13,1,1,0,2026,1,23
2698,1660,2,2,1,0,0,2026,3,5
2699,4811,2,10,0,4,0,2026,2,6
2700,16857,1,12,2,2,0,2026,4,13
2701,13143,0,20,0,1,0,2026,3,20
2702,5770,2,10,2,4,1,2026,4,4
2703,21452,4,6,2,4,0,2026,4,28
2704,7388,5,19,1,4,0,2026,1,31
2705,2397,2,16,0,1,0,2026,2,19
2706,2004,0,9,0,1,1,2026,5,8
2707,6781,5,14,0,3,0,2026,2,3
2708,14689,0,9,0,4,0,2026,1,27
2709,1103,5,19,0,3,0,2026,3,21
2710,23360,0,5,0,2,0,2026,1,22
2711,18033,3,11,0,0,0,2026,6,1
2712,496,5,19,0,3,0,2026,3,18
2713,565,2,2,2,0,0,2026,4,6
2714,41923,4,0,0,4,0,2026,3,23
2715,14437,1,7,1,0,0,2026,4,5
2716,1949,1,12,2,4,0,2026,5,12
2717,30945,4,4,2,4,0,2026,5,2
2718,4278,1,7,1,4,0,2026,2,2
2719,2413,5,19,1,0,0,2026,6,12
2720,5643,1,7,1,2,0,2026,1,11
2721,22444,0,9,0,4,0,2026,3,19
2722,18133,0,5,0,0,0,2026,6,7
2723,58289,4,17,0,4,0,2026,3,4
2724,6641,0,20,2,3,0,2026,4,24
2725,13697,0,20,1,0,0,2026,5,21
2726,18031,0,20,0,1,0,2026,3,20
2727,4651,3,13,0,2,0,2026,2,23
2728,7875,5,19,2,0,0,2026,6,3
2729,20331,4,4,1,2,0,2026,6,11
2730,2846,0,9,2,4,0,2026,1,24
2731,23352,4,4,2,4,1,2026,2,18
2732,23965,0,5,1,3,0,2026,3,10
2733,24107,3,13,2,2,0,2026,2,7
2734,2657,5,18,0,1,0,2026,6,12
2735,1650,2,15,1,1,0,2026,1,14
2736,4577,2,10,2,4,0,2026,1,28
2737,6278,2,10,0,3,0,2026,5,12
2738,16747,1,3,2,1,0,2026,6,8
2739,23390,4,6,2,0,0,2026,5,2
2740,48425,4,17,2,4,0,2026,3,10
2741,59804,4,4,0,1,0,2026,6,26
2742,9863,0,20,2,2,0,2026,5,10
2743,13620,1,3,2,2,0,2026,4,26
2744,10734,4,0,2,2,0,2026,5,6
2745,4038,2,15,0,4,0,2026,1,9
2746,6364,1,7,2,0,0,2026,6,11
2747,25897,4,4,0,3,0,2026,6,29
2748,5177,2,16,2,4,0,2026,6,15
2749,31663,4,0,1,1,0,2026,2,21
2750,2138,1,3,2,3,0,2026,1,16
2751,2505,2,15,2,4,0,2026,1,7
2752,2869,5,19,0,0,0,2026,6,13
2753,6348,2,15,2,1,0,2026,4,11
2754,845,2,15,1,0,0,2026,2,1
2755,1132,2,16,0,1,0,2026,1,27
2756,5667,5,14,0,3,0,2026,2,1
2757,1418,1,7,1,2,0,2026,3,28
2758,19795,1,12,1,0,0,2026,3,16
2759,16960,0,20,2,4,0,2026,5,29
2760,8514,1,3,2,4,0,2026,4,16
2761,9291,4,4,1,0,0,2026,5,8
2762,9002,0,20,1,4,0,2026,4,22
2763,47412,4,0,2,2,1,2026,2,11
2764,26955,4,17,1,1,0,2026,1,13
2765,1441,0,5,1,2,0,2026,1,21
2766,4020,3,13,0,0,0,2026,1,24
2767,1026,5,14,0,2,0,2026,6,12
2768,2308,1,7,2,4,0,2026,3,21
2769,23277,0,9,1,4,0,2026,4,11
2770,27760,3,11,2,1,0,2026,1,20
2771,11544,4,6,2,1,0,2026,6,4
2772,26811,3,13,1,3,1,2026,3,11
2773,30055,3,8,2,2,0,2026,4,29
2774,5657,0,5,0,4,0,2026,4,15
2775,30489,3,11,0,0,0,2026,5,19
2776,2185,5,18,1,0,0,2026,3,4
2777,5647,1,7,0,2,0,2026,5,11
2778,3720,2,2,1,3,0,2026,4,19
2779,26014,4,4,0,3,0,2026,1,26
2780,5179,2,10,1,1,0,2026,1,14
2781,30982,4,17,0,3,0,2026,1,7
2782,33498,3,13,0,3,0,2026,2,23
2783,52735,4,0,1,1,0,2026,4,5
2784,9464,1,3,1,0,0,2026,4,13
2785,1824,2,15,1,2,0,2026,6,8
2786,4940,2,16,1,4,0,2026,4,29
2787,5394,5,19,1,3,0,2026,2,7
2788,8708,3,13,0,3,0,2026,3,20
2789,4515,0,9,2,2,0,2026,6,7
2790,7704,1,12,0,2,0,2026,6,4
2791,53857,4,17,2,4,0,2026,1,28
2792,24146,3,11,0,4,0,2026,4,26
2793,641,2,10,0,1,0,2026,5,13
2794,4945,0,5,1,0,0,2026,1,8
2795,33175,3,13,0,1,0,2026,5,14
2796,2688,1,3,0,0,0,2026,5,3
2797,5466,3,13,2,0,0,2026,5,4
2798,6622,2,16,0,0,0,2026,3,2
2799,4032,3,13,2,3,0,2026,5,12
2800,5385,5,19,2,3,0,2026,4,26
2801,2283,2,16,2,0,1,2026,2,17
2802,4983,3,13,1,2,0,2026,6,24
2803,5356,5,18,2,0,0,2026,5,22
2804,4228,1,12,1,0,0,2026,6,2
2805,4893,0,5,1,4,0,2026,5,13
2806,29445,3,11,1,3,0,2026,4,30
2807,14486,1,12,2,4,0,2026,4,21
2808,4319,1,3,2,2,0,2026,1,19
2809,17926,0,5,0,1,0,2026,1,12
2810,48608,4,6,0,2,0,2026,5,13
2811,6888,1,3,0,3,0,2026,1,26
2812,29644,4,17,1,4,0,2026,2,7
2813,7011,2,15,0,4,0,2026,1,13
2814,33723,4,0,0,1,0,2026,5,26
2815,48843,4,0,0,2,0,2026,2,8
2816,4475,5,19,2,1,0,2026,3,29
2817,7778,5,19,1,2,0,2026,6,4
2818,21614,4,17,2,0,0,2026,2,26
2819,5484,2,2,1,0,0,2026,3,23
2820,11401,1,7,1,3,0,2026,4,16
2821,2137,2,15,2,4,0,2026,3,17
2822,858,5,14,1,2,0,2026,4,30
2823,1795,5,1,0,4,0,2026,6,27
2824,576,2,15,0,4,0,2026,5,27
2825,24882,4,17,0,1,0,2026,1,6
2826,5068,5,14,0,2,0,2026,3,23
2827,9994,0,9,0,2,0,2026,2,21
2828,7280,1,3,0,3,0,2026,4,1
2829,5412,2,10,2,0,0,2026,1,19
2830,45232,4,0,0,4,0,2026,2,18
2831,7075,2,15,2,4,0,2026,2,7
2832,18194,0,5,0,1,0,2026,1,18
2833,4678,2,15,2,0,0,2026,6,6
2834,6232,5,18,1,3,0,2026,6,22
2835,22141,3,8,2,4,0,2026,6,10
2836,5761,2,15,2,3,0,2026,4,22
2837,18695,1,3,1,1,0,2026,2,21
2838,2865,0,20,0,3,1,2026,4,25
2839,14527,0,20,2,2,0,2026,6,27
2840,5751,2,2,1,3,0,2026,4,24
2841,2505,2,15,0,2,0,2026,2,10
2842,7402,0,20,0,3,0,2026,4,19
2843,4419,5,1,0,1,0,2026,5,12
2844,39349,3,13,1,2,0,2026,5,27
2845,39468,3,8,1,3,0,2026,1,18
2846,36464,3,8,1,2,0,2026,1,15
2847,4157,1,3,1,1,0,2026,2,5
2848,4497,2,16,1,0,0,2026,4,1
2849,7752,0,5,2,3,0,2026,6,16
2850,19265,0,9,1,1,0,2026,4,7
2851,3417,0,5,0,0,0,2026,4,19
2852,24570,0,5,2,2,0,2026,2,28
2853,2245,2,2,2,2,0,2026,6,25
2854,7287,2,16,2,0,0,2026,4,18
2855,6098,4,0,2,1,0,2026,5,4
2856,15260,3,8,1,3,0,2026,1,5
2857,5486,2,15,1,4,0,2026,1,7
2858,4353,5,14,0,2,0,2026,2,5
2859,5451,5,18,0,3,0,2026,2,14
2860,672,5,19,0,0,0,2026,5,21
2861,22351,3,8,1,0,0,2026,5,17
2862,7926,0,5,1,1,0,2026,1,11
2863,6683,2,16,0,3,0,2026,6,6
2864,30277,4,4,1,1,0,2026,5,6
2865,16055,4,0,1,1,0,2026,5,8
2866,23086,0,20,2,0,0,2026,6,1
2867,14078,1,3,0,0,0,2026,6,29
2868,16794,0,9,0,0,0,2026,4,3
2869,14775,0,20,1,2,0,2026,2,24
2870,19445,1,12,2,1,1,2026,3,20
2871,10472,1,7,2,3,0,2026,1,27
2872,17683,1,7,0,4,1,2026,2,12
2873,14072,0,5,2,3,0,2026,6,27
2874,20573,4,0,2,0,0,2026,2,2
2875,6524,0,9,2,2,0,2026,3,24
2876,11242,0,20,2,3,0,2026,1,30
2877,22096,3,11,1,2,0,2026,1,15
2878,51081,4,17,0,1,0,2026,3,29
2879,23408,3,13,2,2,0,2026,5,9
2880,17407,1,12,1,4,0,2026,4,8
2881,35050,3,13,2,1,0,2026,4,25
2882,26132,3,8,0,1,0,2026,1,23
2883,7819,1,7,1,1,0,2026,6,10
2884,26172,3,13,0,4,0,2026,3,10
2885,24018,3,13,2,4,0,2026,5,14
2886,36053,3,11,1,2,0,2026,3,2
2887,2462,5,14,2,2,0,2026,2,18
2888,4489,1,3,1,3,0,2026,2,13
2889,9903,4,4,1,1,0,2026,4,11
2890,7616,3,13,1,3,0,2026,6,15
2891,22906,0,20,0,1,0,2026,5,2
2892,7666,2,15,0,4,0,2026,3,7
2893,12357,0,5,2,0,0,2026,1,15
2894,2005,5,19,2,3,0,2026,4,26
2895,16689,1,7,1,0,0,2026,5,12
2896,56733,4,4,1,4,0,2026,5,4
2897,13696,0,20,1,3,0,2026,3,4
2898,3285,3,13,1,2,0,2026,3,19
2899,19125,3,8,2,1,0,2026,3,11
2900,33706,3,13,1,4,0,2026,4,22
2901,9264,4,0,0,4,0,2026,5,2
2902,6901,1,3,1,2,0,2026,4,18
2903,5310,2,10,0,0,0,2026,2,18
2904,2951,5,1,0,2,0,2026,3,24
2905,21309,0,5,0,1,0,2026,2,13
2906,17111,1,12,1,1,0,2026,3,5
2907,3690,0,5,1,0,0,2026,5,27
2908,9346,1,3,0,3,1,2026,6,27
2909,28046,4,0,1,3,0,2026,3,22
2910,4205,5,18,0,1,0,2026,5,27
2911,16538,4,6,0,4,0,2026,3,19
2912,12966,3,8,0,1,0,2026,4,4
2913,27620,4,17,2,4,0,2026,5,9
2914,36154,4,17,1,3,0,2026,4,5
2915,9136,0,5,2,1,0,2026,5,22
2916,9616,1,12,1,2,0,2026,6,11
2917,7974,0,9,2,4,0,2026,4,17
2918,7243,2,15,0,4,0,2026,2,6
2919,36597,3,8,1,4,0,2026,1,10
2920,18124,0,20,0,0,0,2026,2,19
2921,16976,4,4,2,1,0,2026,2,21
2922,12329,4,17,2,0,0,2026,3,26
2923,3508,5,18,2,2,0,2026,5,6
2924,17868,3,11,2,3,0,2026,1,22
2925,28553,3,11,2,2,0,2026,2,11
2926,713,2,10,0,3,0,2026,4,16
2927,642,2,2,2,2,0,2026,6,26
2928,17566,4,0,2,1,0,2026,4,19
2929,5686,1,7,2,1,0,2026,3,31
2930,1986,2,15,1,1,0,2026,6,25
2931,5819,2,16,1,1,0,2026,6,3
2932,14772,0,20,1,0,0,2026,5,20
2933,36909,3,13,0,0,0,2026,1,31
2934,37388,3,8,1,0,0,2026,4,18
2935,15935,1,3,1,1,0,2026,2,17
2936,2976,2,15,0,0,0,2026,4,6
2937,13722,0,9,2,2,0,2026,4,5
2938,1243,2,15,2,3,0,2026,6,8
2939,11585,1,3,1,1,0,2026,1,26
2940,18888,1,7,2,0,0,2026,6,15
2941,12830,0,5,2,2,0,2026,4,15
2942,4588,0,9,0,0,0,2026,1,11
2943,6884,0,20,1,0,0,2026,5,19
2944,41689,4,0,0,1,1,2026,5,11
2945,3919,0,9,1,0,0,2026,5,5
2946,16507,1,3,2,3,0,2026,1,26
2947,2094,5,18,1,2,0,2026,1,12
2948,407,5,14,1,1,0,2026,4,19
2949,6348,2,10,0,0,0,2026,2,19
2950,59622,4,6,1,3,0,2026,4,6
2951,12724,0,20,2,2,0,2026,6,2
2952,6185,5,14,2,4,0,2026,4,5
2953,6524,4,17,1,3,0,2026,1,16
2954,7233,0,5,1,4,0,2026,4,5
2955,2200,1,3,1,3,0,2026,2,10
2956,3366,5,1,1,1,0,2026,3,26
2957,23201,0,20,1,3,0,2026,6,16
2958,52618,4,0,2,4,1,2026,2,15
2959,7895,2,16,0,3,0,2026,4,18
2960,8919,0,20,0,0,0,2026,2,3
2961,4721,5,18,1,3,0,2026,6,4
2962,3982,2,15,0,2,0,2026,1,5
2963,36644,3,8,1,4,0,2026,5,9
2964,21923,3,11,0,3,0,2026,5,4
2965,7687,2,2,1,3,0,2026,5,17
2966,2156,0,5,2,3,0,2026,1,19
2967,13346,0,20,1,4,0,2026,2,6
2968,15547,1,12,1,3,0,2026,2,6
2969,3582,5,19,0,1,0,2026,2,16
2970,19198,0,9,1,3,0,2026,6,10
2971,57903,4,4,0,0,0,2026,5,25
2972,16669,1,7,1,3,0,2026,4,20
2973,1466,5,1,2,2,1,2026,1,25
2974,11985,0,20,2,1,0,2026,5,15
2975,4726,5,14,2,0,0,2026,1,27
2976,52520,4,4,0,1,1,2026,1,7
2977,10606,3,8,1,3,0,2026,3,28
2978,5002,1,3,1,0,0,2026,6,23
2979,5907,2,10,1,2,0,2026,1,30
2980,515,5,18,0,3,0,2026,4,26
2981,20329,0,5,2,3,0,2026,5,25
2982,7848,2,2,0,1,0,2026,2,18
2983,881,5,14,2,3,1,2026,5,10
2984,3205,5,14,1,3,0,2026,6,16
2985,27921,3,8,0,4,0,2026,1,13
2986,54474,4,17,1,0,0,2026,1,18
2987,5916,5,18,2,0,0,2026,3,22
2988,7734,2,16,1,0,0,2026,4,1
2989,20567,0,20,1,2,0,2026,5,6
2990,2698,2,16,2,4,0,2026,4,1
2991,39384,3,11,1,0,0,2026,2,3
2992,38323,3,13,1,1,0,2026,5,15
2993,4098,5,18,0,0,0,2026,3,5
2994,1300,2,15,0,1,0,2026,3,20
2995,9883,1,7,2,1,0,2026,6,25
2996,14045,4,6,0,1,0,2026,6,9
2997,24741,3,13,0,2,0,2026,4,30
2998,6590,5,19,0,2,0,2026,4,22
2999,26830,4,6,2,4,0,2026,2,11
3000,13174,0,9,0,1,0,2026,3,12
