transaction_id,date,amount,category,merchant,payment_method,location,is_fraud
382,2023-03-27,5208.29,Food,Restaurant,Mobile Wallet,Galle,0
383,2023-03-27,4044.48,Shopping,Daraz,Cash,Colombo,0
384,2023-03-28,3934.48,Shopping,Supermarket,Cash,Kurunegala,0
385,2023-03-28,4611.24,Bills,Electricity,Cash,Kandy,0
386,2023-03-28,8573.29,Food,Restaurant,Mobile Wallet,Galle,0
387,2023-03-28,7010.0,Food,Cargills,Mobile Wallet,Kurunegala,0
388,2023-03-28,2240.49,Entertainment,Cinema,Online Transfer,Jaffna,0
389,2023-03-28,2045.99,Education,Book Shop,Card,Kurunegala,0
390,2023-03-28,9090.62,Bills,Water,Card,Anuradhapura,0
391,2023-03-29,6036.14,Bills,Mobile,Mobile Wallet,Kandy,0
392,2023-03-29,1625.68,Health,Medical Centre,Online Transfer,Galle,0
393,2023-03-29,4099.2,Transport,Bus,Cash,Anuradhapura,0
394,2023-03-29,3612.57,Shopping,Electronics Store,Cash,Anuradhapura,0
395,2023-03-29,8348.64,Food,Pizza Hut,Card,Anuradhapura,0
396,2023-03-30,2223.55,Transport,Fuel Station,Online Transfer,Galle,0
397,2023-03-30,2904.23,Education,Book Shop,Card,Kandy,0
398,2023-03-31,7927.18,Food,Restaurant,Mobile Wallet,Anuradhapura,0
399,2023-03-31,4572.94,Bills,Mobile,Card,Colombo,0
400,2023-03-31,5742.38,Food,Cargills,Cash,Anuradhapura,0
401,2023-03-31,2741.42,Education,Book Shop,Cash,Jaffna,0
402,2023-03-31,5670.11,Food,Keells,Cash,Colombo,0
403,2023-04-01,7644.6,Food,Restaurant,Mobile Wallet,Galle,0
404,2023-04-01,5061.0,Shopping,Supermarket,Card,Galle,0
405,2023-04-01,8645.82,Food,Pizza Hut,Cash,Galle,0
406,2023-04-02,6900.35,Shopping,Fashion Store,Mobile Wallet,Galle,0
407,2023-04-02,4500.0,Bills,Internet,Online Transfer,Colombo,0
408,2023-04-02,4571.29,Food,KFC,Mobile Wallet,Galle,0
409,2023-04-02,3199.95,Bills,Water,Cash,Kandy,0
410,2023-04-02,4393.0,Bills,Mobile,Card,Jaffna,0
411,2023-04-03,3441.83,Education,University,Card,Anuradhapura,0
412,2023-04-03,2616.4,Transport,Fuel Station,Online Transfer,Galle,0
413,2023-04-03,2478.61,Education,University,Card,Anuradhapura,0
414,2023-04-03,3809.15,Bills,Mobile,Online Transfer,Galle,0
415,2023-04-04,4443.1,Bills,Water,Cash,Kurunegala,0
416,2023-04-04,9236.81,Food,Cargills,Mobile Wallet,Anuradhapura,1
417,2023-04-05,3580.41,Shopping,Daraz,Online Transfer,Galle,0
418,2023-04-05,4258.7,Transport,Train,Card,Galle,0
419,2023-04-05,5697.92,Food,Pizza Hut,Cash,Anuradhapura,0
420,2023-04-05,2353.81,Education,Book Shop,Online Transfer,Jaffna,0
421,2023-04-05,7399.12,Bills,Water,Online Transfer,Jaffna,0
422,2023-04-05,6500.41,Food,KFC,Online Transfer,Anuradhapura,0
423,2023-04-05,1794.42,Education,Book Shop,Cash,Colombo,0
424,2023-04-05,3666.15,Shopping,Fashion Store,Online Transfer,Galle,1
425,2023-04-05,6515.93,Food,KFC,Mobile Wallet,Galle,0
426,2023-04-05,2216.67,Entertainment,Netflix,Card,Galle,0
427,2023-04-06,6406.78,Food,KFC,Card,Anuradhapura,0
428,2023-04-06,5038.88,Shopping,Electronics Store,Cash,Colombo,0
429,2023-04-06,4557.25,Shopping,Electronics Store,Mobile Wallet,Kurunegala,0
430,2023-04-06,2292.08,Transport,Train,Card,Jaffna,0
431,2023-04-06,6804.54,Food,Keells,Online Transfer,Jaffna,0
432,2023-04-07,2077.13,Education,University,Mobile Wallet,Galle,0
433,2023-04-07,3359.28,Shopping,Supermarket,Card,Galle,0
434,2023-04-07,4686.97,Bills,Mobile,Mobile Wallet,Colombo,0
435,2023-04-07,2375.14,Education,University,Mobile Wallet,Kurunegala,0
436,2023-04-07,1517.32,Entertainment,Spotify,Mobile Wallet,Galle,0
437,2023-04-08,2452.28,Shopping,Electronics Store,Cash,Galle,0
438,2023-04-08,7317.02,Bills,Electricity,Cash,Kandy,0
439,2023-04-08,3897.81,Bills,Electricity,Mobile Wallet,Anuradhapura,0
440,2023-04-08,5240.87,Transport,Bus,Online Transfer,Colombo,0
441,2023-04-09,3339.28,Shopping,Fashion Store,Card,Galle,0
442,2023-04-09,3000.0,Entertainment,Netflix,Card,Colombo,0
443,2023-04-09,6467.11,Bills,Mobile,Card,Jaffna,0
444,2023-04-09,14639.04,Food,Cargills,Online Transfer,Colombo,0
445,2023-04-10,4970.56,Bills,Water,Online Transfer,Anuradhapura,0
446,2023-04-10,6785.61,Transport,Fuel Station,Mobile Wallet,Kurunegala,0
447,2023-04-11,3703.02,Shopping,Daraz,Mobile Wallet,Colombo,0
448,2023-04-11,9440.72,Food,Keells,Mobile Wallet,Kandy,0
449,2023-04-11,10811.89,Food,Cargills,Mobile Wallet,Colombo,0
450,2023-04-11,3629.77,Food,Keells,Card,Galle,0
451,2023-04-11,5323.16,Bills,Electricity,Card,Galle,0
452,2023-04-12,6723.83,Food,Pizza Hut,Card,Jaffna,0
453,2023-04-12,6660.33,Food,Restaurant,Mobile Wallet,Jaffna,0
454,2023-04-12,4321.56,Bills,Mobile,Mobile Wallet,Kandy,0
455,2023-04-12,4019.39,Transport,Train,Card,Anuradhapura,0
456,2023-04-12,2260.91,Entertainment,Spotify,Card,Kandy,0
457,2023-04-12,2935.21,Transport,Train,Cash,Galle,0
458,2023-04-13,3576.39,Transport,Uber,Online Transfer,Anuradhapura,0
459,2023-04-13,5621.92,Bills,Mobile,Mobile Wallet,Kurunegala,0
460,2023-04-13,4337.81,Transport,Fuel Station,Card,Jaffna,0
461,2023-04-14,6782.18,Bills,Water,Card,Jaffna,0
462,2023-04-15,7647.06,Food,Restaurant,Online Transfer,Kurunegala,0
463,2023-04-15,5659.09,Bills,Electricity,Cash,Kurunegala,0
464,2023-04-15,5372.82,Bills,Electricity,Online Transfer,Kurunegala,0
465,2023-04-15,2470.45,Entertainment,Gaming,Cash,Kurunegala,0
466,2023-04-15,4325.94,Transport,Bus,Online Transfer,Kurunegala,0
467,2023-04-15,7420.61,Food,Cargills,Online Transfer,Colombo,0
468,2023-04-16,7053.22,Bills,Electricity,Online Transfer,Colombo,0
469,2023-04-16,2686.76,Health,Hospital,Online Transfer,Kandy,0
470,2023-04-16,7479.95,Bills,Electricity,Online Transfer,Galle,0
471,2023-04-16,7256.49,Food,Cargills,Mobile Wallet,Colombo,0
472,2023-04-16,11369.28,Food,Keells,Card,Jaffna,0
473,2023-04-16,7692.67,Transport,Fuel Station,Card,Colombo,0
474,2023-04-17,2866.04,Health,Medical Centre,Card,Anuradhapura,0
475,2023-04-17,5599.52,Bills,Internet,Cash,Anuradhapura,0
476,2023-04-17,2562.13,Health,Pharmacy,Mobile Wallet,Galle,0
477,2023-04-17,3662.05,Education,Book Shop,Cash,Kurunegala,0
478,2023-04-17,1580.23,Health,Hospital,Card,Anuradhapura,0
479,2023-04-17,5361.39,Transport,Bus,Cash,Kurunegala,0
480,2023-04-17,2155.23,Education,Online Course,Mobile Wallet,Colombo,0
481,2023-04-18,1579.38,Education,University,Cash,Anuradhapura,0
482,2023-04-18,5776.52,Food,Keells,Mobile Wallet,Anuradhapura,0
483,2023-04-18,2737.08,Transport,Fuel Station,Card,Kurunegala,0
484,2023-04-18,3424.11,Education,Book Shop,Card,Galle,0
485,2023-04-18,5807.55,Transport,Uber,Mobile Wallet,Anuradhapura,0
486,2023-04-19,2522.68,Education,Book Shop,Card,Anuradhapura,0
487,2023-04-19,5770.97,Bills,Internet,Card,Anuradhapura,0
488,2023-04-19,5580.15,Bills,Mobile,Card,Colombo,0
489,2023-04-19,6276.18,Transport,Uber,Mobile Wallet,Galle,0
490,2023-04-19,10063.77,Food,KFC,Cash,Kurunegala,0
491,2023-04-20,9175.01,Food,Cargills,Mobile Wallet,Colombo,0
492,2023-04-21,6694.18,Shopping,Supermarket,Online Transfer,Jaffna,0
493,2023-04-21,3507.75,Transport,PickMe,Card,Jaffna,0
494,2023-04-22,4594.29,Transport,Train,Mobile Wallet,Galle,0
495,2023-04-22,3760.52,Transport,Fuel Station,Cash,Anuradhapura,0
496,2023-04-22,7539.58,Food,Pizza Hut,Cash,Colombo,0
497,2023-04-22,2126.31,Health,Hospital,Cash,Colombo,0
498,2023-04-23,2862.49,Entertainment,Cinema,Card,Galle,0
499,2023-04-23,6303.85,Bills,Mobile,Cash,Jaffna,0
500,2023-04-23,2820.52,Entertainment,Netflix,Card,Kandy,0
501,2023-04-23,6304.16,Shopping,Electronics Store,Card,Galle,0
502,2023-04-23,11201.96,Bills,Electricity,Cash,Kandy,0
503,2023-04-24,8725.84,Food,Pizza Hut,Cash,Kurunegala,0
504,2023-04-24,5968.68,Food,Restaurant,Mobile Wallet,Anuradhapura,0
505,2023-04-24,2180.9,Education,University,Online Transfer,Colombo,0
506,2023-04-24,5417.84,Shopping,Electronics Store,Mobile Wallet,Colombo,0
507,2023-04-25,5039.74,Transport,Bus,Online Transfer,Galle,0
508,2023-04-25,3525.29,Entertainment,Spotify,Mobile Wallet,Galle,0
509,2023-04-25,4968.36,Food,Pizza Hut,Card,Kandy,0
510,2023-04-25,2554.64,Entertainment,Spotify,Cash,Colombo,0
511,2023-04-26,2819.11,Health,Medical Centre,Cash,Kurunegala,0
512,2023-04-26,5288.32,Transport,Fuel Station,Online Transfer,Colombo,0
513,2023-04-26,3527.65,Transport,Fuel Station,Cash,Galle,0
514,2023-04-26,2555.23,Entertainment,Spotify,Card,Galle,0
515,2023-04-26,2753.01,Entertainment,Spotify,Card,Kandy,0
516,2023-04-26,8681.1,Food,Keells,Card,Kurunegala,0
517,2023-04-26,3669.18,Transport,Uber,Cash,Kandy,0
518,2023-04-26,6594.21,Bills,Internet,Cash,Kandy,0
519,2023-04-26,10533.7,Food,Keells,Mobile Wallet,Kurunegala,0
520,2023-04-27,4532.49,Bills,Electricity,Mobile Wallet,Jaffna,0
521,2023-04-27,4347.21,Education,University,Online Transfer,Kandy,0
522,2023-04-28,4206.63,Transport,Fuel Station,Cash,Colombo,0
523,2023-04-28,5869.38,Bills,Electricity,Card,Jaffna,0
524,2023-04-29,5519.88,Education,Book Shop,Mobile Wallet,Kandy,0
525,2023-04-29,4947.12,Transport,PickMe,Online Transfer,Colombo,0
526,2023-04-29,2793.66,Health,Hospital,Online Transfer,Colombo,0
527,2023-04-29,6556.3,Food,Keells,Cash,Kandy,0
528,2023-04-30,2401.36,Health,Hospital,Mobile Wallet,Kurunegala,0
529,2023-04-30,3244.38,Shopping,Daraz,Card,Kurunegala,0
530,2023-04-30,8395.82,Food,Cargills,Mobile Wallet,Kandy,0
531,2023-04-30,3922.26,Education,Book Shop,Mobile Wallet,Anuradhapura,0
532,2023-04-30,5119.18,Transport,Bus,Mobile Wallet,Kandy,0
533,2023-04-30,2713.88,Health,Medical Centre,Card,Anuradhapura,0
534,2023-05-01,3654.02,Education,Book Shop,Online Transfer,Anuradhapura,0
535,2023-05-01,7355.15,Food,KFC,Cash,Kandy,0
536,2023-05-01,4490.17,Transport,Fuel Station,Online Transfer,Jaffna,0
537,2023-05-02,7065.56,Food,Restaurant,Card,Colombo,0
538,2023-05-02,7351.6,Food,KFC,Card,Kandy,0
539,2023-05-02,4078.26,Bills,Mobile,Mobile Wallet,Galle,0
540,2023-05-02,4397.22,Bills,Electricity,Online Transfer,Colombo,0
541,2023-05-03,9045.81,Food,Cargills,Mobile Wallet,Kandy,1
542,2023-05-03,4531.15,Bills,Mobile,Online Transfer,Kandy,0
543,2023-05-03,6386.92,Transport,Train,Mobile Wallet,Colombo,0
544,2023-05-04,6024.47,Food,KFC,Online Transfer,Kurunegala,0
545,2023-05-04,5499.96,Food,Pizza Hut,Cash,Galle,0
546,2023-05-04,2401.79,Education,Online Course,Mobile Wallet,Galle,0
547,2023-05-05,13555.67,Food,Cargills,Cash,Kurunegala,0
548,2023-05-05,4938.41,Food,KFC,Card,Kurunegala,0
549,2023-05-06,3827.87,Bills,Water,Cash,Jaffna,0
550,2023-05-06,2649.68,Education,Online Course,Card,Colombo,0
551,2023-05-06,3793.95,Shopping,Fashion Store,Card,Colombo,0
552,2023-05-06,5979.4,Food,KFC,Cash,Colombo,0
553,2023-05-06,4953.15,Food,KFC,Cash,Colombo,0
554,2023-05-06,7961.61,Food,Cargills,Card,Kandy,0
555,2023-05-06,2407.46,Education,Online Course,Online Transfer,Kandy,0
556,2023-05-06,2416.02,Health,Hospital,Cash,Jaffna,0
557,2023-05-06,2008.5,Entertainment,Gaming,Online Transfer,Kandy,0
558,2023-05-06,3744.43,Shopping,Fashion Store,Cash,Colombo,0
559,2023-05-07,4125.92,Education,Online Course,Mobile Wallet,Anuradhapura,0
560,2023-05-07,4500.0,Bills,Internet,Online Transfer,Colombo,0
561,2023-05-07,7637.84,Food,Pizza Hut,Mobile Wallet,Kurunegala,0
562,2023-05-07,5768.28,Bills,Internet,Mobile Wallet,Kurunegala,0
563,2023-05-07,8361.25,Food,Pizza Hut,Mobile Wallet,Kandy,0
564,2023-05-07,6124.78,Transport,PickMe,Online Transfer,Kandy,0
565,2023-05-07,7659.3,Food,Pizza Hut,Cash,Galle,0
566,2023-05-08,5447.51,Bills,Electricity,Mobile Wallet,Colombo,0
567,2023-05-08,1453.25,Health,Medical Centre,Cash,Kurunegala,0
568,2023-05-08,3755.36,Transport,PickMe,Online Transfer,Galle,0
569,2023-05-08,5061.81,Food,KFC,Cash,Jaffna,0
570,2023-05-09,1597.86,Health,Hospital,Mobile Wallet,Jaffna,0
571,2023-05-09,1668.51,Health,Pharmacy,Mobile Wallet,Kandy,0
572,2023-05-09,5274.54,Food,Cargills,Card,Jaffna,0
573,2023-05-09,2265.65,Health,Medical Centre,Mobile Wallet,Colombo,0
574,2023-05-10,3556.11,Shopping,Fashion Store,Mobile Wallet,Jaffna,0
575,2023-05-10,2991.27,Education,Book Shop,Card,Kandy,0
576,2023-05-10,5586.27,Bills,Water,Mobile Wallet,Galle,0
577,2023-05-10,2386.14,Education,Book Shop,Card,Kurunegala,0
578,2023-05-10,4253.96,Transport,Fuel Station,Card,Jaffna,0
579,2023-05-10,6346.69,Food,Pizza Hut,Online Transfer,Kandy,0
580,2023-05-11,2162.96,Entertainment,Cinema,Online Transfer,Kurunegala,0
581,2023-05-11,1217.39,Health,Pharmacy,Card,Anuradhapura,0
582,2023-05-12,5688.61,Bills,Internet,Online Transfer,Galle,0
583,2023-05-12,7245.97,Food,Cargills,Mobile Wallet,Kandy,0
584,2023-05-12,3279.88,Bills,Mobile,Card,Colombo,0
585,2023-05-12,4205.76,Bills,Internet,Mobile Wallet,Colombo,0
586,2023-05-12,9210.88,Bills,Electricity,Cash,Jaffna,0
587,2023-05-12,2404.74,Transport,PickMe,Cash,Jaffna,0
588,2023-05-13,4143.6,Shopping,Daraz,Mobile Wallet,Colombo,0
589,2023-05-13,4399.68,Bills,Water,Card,Jaffna,0
590,2023-05-13,8590.56,Food,Keells,Card,Colombo,0
591,2023-05-13,6499.48,Food,Keells,Online Transfer,Colombo,0
592,2023-05-14,3000.0,Entertainment,Netflix,Card,Colombo,0
593,2023-05-14,2429.29,Health,Pharmacy,Card,Kandy,0
594,2023-05-14,5006.79,Bills,Water,Card,Galle,0
595,2023-05-14,7072.67,Shopping,Daraz,Mobile Wallet,Kandy,0
596,2023-05-15,9073.5,Bills,Mobile,Online Transfer,Kurunegala,0
597,2023-05-15,4883.73,Transport,PickMe,Mobile Wallet,Galle,0
598,2023-05-15,5975.97,Shopping,Daraz,Mobile Wallet,Anuradhapura,0
599,2023-05-15,5057.5,Transport,Train,Card,Kandy,0
600,2023-05-15,2822.91,Health,Pharmacy,Mobile Wallet,Colombo,0
601,2023-05-15,8499.97,Transport,Train,Card,Galle,0
602,2023-05-16,7103.56,Food,Pizza Hut,Mobile Wallet,Kandy,0
603,2023-05-16,2435.16,Entertainment,Cinema,Mobile Wallet,Jaffna,0
604,2023-05-16,7380.72,Food,Keells,Online Transfer,Colombo,0
605,2023-05-17,8256.34,Bills,Electricity,Online Transfer,Galle,0
606,2023-05-17,2000.24,Health,Hospital,Card,Jaffna,0
607,2023-05-17,6244.55,Transport,Bus,Mobile Wallet,Anuradhapura,0
608,2023-05-17,2861.22,Education,University,Online Transfer,Galle,0
609,2023-05-17,2434.18,Education,Online Course,Online Transfer,Anuradhapura,0
610,2023-05-18,5100.65,Bills,Electricity,Card,Galle,0
611,2023-05-18,6534.21,Bills,Mobile,Cash,Anuradhapura,0
612,2023-05-18,6869.44,Transport,Train,Mobile Wallet,Kurunegala,0
613,2023-05-18,8375.43,Food,KFC,Online Transfer,Galle,0
614,2023-05-18,4818.29,Transport,Bus,Card,Kurunegala,0
615,2023-05-19,2803.48,Education,Book Shop,Online Transfer,Galle,0
616,2023-05-19,5659.49,Bills,Water,Online Transfer,Anuradhapura,0
617,2023-05-19,6819.48,Bills,Internet,Card,Kandy,0
618,2023-05-19,6225.33,Shopping,Daraz,Card,Jaffna,0
619,2023-05-19,7006.53,Food,Restaurant,Card,Galle,0
620,2023-05-20,2859.18,Health,Pharmacy,Card,Colombo,0
621,2023-05-20,4752.12,Bills,Internet,Online Transfer,Anuradhapura,0
622,2023-05-20,8526.99,Food,Pizza Hut,Mobile Wallet,Kurunegala,0
623,2023-05-21,3977.25,Transport,Fuel Station,Card,Colombo,0
624,2023-05-21,7709.25,Bills,Internet,Mobile Wallet,Anuradhapura,0
625,2023-05-21,5049.35,Shopping,Supermarket,Cash,Jaffna,0
626,2023-05-21,4063.17,Transport,Train,Card,Anuradhapura,0
627,2023-05-21,4407.51,Health,Medical Centre,Cash,Galle,0
628,2023-05-21,7264.62,Food,Pizza Hut,Card,Kurunegala,0
629,2023-05-21,6818.58,Bills,Electricity,Online Transfer,Colombo,0
630,2023-05-22,8072.21,Bills,Mobile,Cash,Kandy,0
631,2023-05-22,7478.21,Food,Cargills,Cash,Kurunegala,0
632,2023-05-22,4119.76,Shopping,Electronics Store,Online Transfer,Kandy,0
633,2023-05-22,1721.05,Health,Hospital,Mobile Wallet,Galle,0
634,2023-05-22,4261.49,Shopping,Fashion Store,Card,Jaffna,0
635,2023-05-22,4153.49,Transport,Fuel Station,Cash,Colombo,0
636,2023-05-23,5018.94,Shopping,Fashion Store,Cash,Colombo,0
637,2023-05-23,2189.89,Health,Pharmacy,Cash,Jaffna,0
638,2023-05-23,5400.88,Bills,Water,Cash,Kurunegala,0
639,2023-05-23,2614.91,Health,Medical Centre,Cash,Kurunegala,0
640,2023-05-23,6908.42,Food,Restaurant,Card,Galle,0
641,2023-05-23,6974.7,Transport,Bus,Online Transfer,Jaffna,0
642,2023-05-24,6944.5,Bills,Mobile,Mobile Wallet,Colombo,0
643,2023-05-24,4934.63,Shopping,Fashion Store,Card,Anuradhapura,0
644,2023-05-24,11345.67,Food,Restaurant,Mobile Wallet,Kandy,0
645,2023-05-24,3382.29,Shopping,Electronics Store,Mobile Wallet,Jaffna,0
646,2023-05-25,8480.61,Food,KFC,Card,Jaffna,0
647,2023-05-26,2383.38,Education,Book Shop,Cash,Colombo,0
648,2023-05-26,5209.05,Bills,Water,Card,Anuradhapura,0
649,2023-05-26,6727.1,Food,Keells,Cash,Kurunegala,0
650,2023-05-26,7025.58,Transport,Uber,Cash,Jaffna,0
651,2023-05-27,6352.58,Bills,Electricity,Card,Kurunegala,0
652,2023-05-28,6277.15,Shopping,Electronics Store,Mobile Wallet,Kurunegala,0
653,2023-05-28,2802.21,Shopping,Daraz,Cash,Kurunegala,0
654,2023-05-28,3240.3,Shopping,Electronics Store,Cash,Colombo,0
655,2023-05-28,3109.34,Education,University,Card,Kurunegala,0
656,2023-05-28,5773.9,Food,Pizza Hut,Card,Jaffna,0
657,2023-05-29,8216.98,Food,Pizza Hut,Card,Anuradhapura,0
658,2023-05-29,5165.01,Bills,Electricity,Online Transfer,Galle,0
659,2023-05-29,5245.8,Bills,Mobile,Mobile Wallet,Kandy,0
660,2023-05-29,4190.26,Bills,Mobile,Online Transfer,Anuradhapura,0
661,2023-05-29,4321.49,Bills,Internet,Cash,Jaffna,0
662,2023-05-29,5651.62,Bills,Water,Card,Colombo,0
663,2023-05-30,5393.29,Transport,PickMe,Card,Anuradhapura,0
664,2023-05-30,2677.22,Health,Medical Centre,Mobile Wallet,Anuradhapura,0
665,2023-05-30,4843.7,Bills,Internet,Cash,Kandy,0
666,2023-05-31,9186.12,Bills,Electricity,Online Transfer,Kurunegala,0
667,2023-05-31,3175.9,Shopping,Supermarket,Mobile Wallet,Anuradhapura,0
668,2023-05-31,4432.82,Bills,Water,Cash,Colombo,0
669,2023-05-31,8072.89,Bills,Water,Cash,Jaffna,0
670,2023-05-31,6637.39,Food,KFC,Card,Galle,0
671,2023-05-31,4179.4,Food,Pizza Hut,Cash,Colombo,0
672,2023-06-01,3190.64,Shopping,Electronics Store,Mobile Wallet,Kandy,0
673,2023-06-01,2678.1,Health,Medical Centre,Cash,Jaffna,0
674,2023-06-01,4343.81,Shopping,Fashion Store,Mobile Wallet,Colombo,0
675,2023-06-01,3504.48,Shopping,Electronics Store,Cash,Jaffna,0
676,2023-06-02,6868.59,Food,Keells,Card,Colombo,0
677,2023-06-02,4291.16,Bills,Mobile,Cash,Colombo,0
678,2023-06-02,7925.97,Food,Restaurant,Cash,Jaffna,0
679,2023-06-02,1798.35,Health,Pharmacy,Mobile Wallet,Jaffna,0
680,2023-06-02,2034.16,Education,Online Course,Card,Anuradhapura,0
681,2023-06-03,9404.53,Food,KFC,Card,Colombo,0
682,2023-06-03,2471.6,Entertainment,Cinema,Cash,Anuradhapura,0
683,2023-06-03,1499.32,Health,Hospital,Card,Colombo,0
684,2023-06-03,5253.09,Bills,Internet,Online Transfer,Anuradhapura,0
685,2023-06-04,4500.0,Bills,Internet,Online Transfer,Colombo,0
686,2023-06-04,8184.07,Shopping,Supermarket,Card,Kandy,0
687,2023-06-04,3062.8,Entertainment,Cinema,Card,Kandy,0
688,2023-06-05,7407.01,Food,Restaurant,Cash,Jaffna,0
689,2023-06-05,6545.5,Transport,Train,Card,Colombo,0
690,2023-06-05,7681.12,Bills,Internet,Online Transfer,Kandy,0
691,2023-06-05,4463.91,Shopping,Daraz,Card,Galle,0
692,2023-06-06,8524.16,Food,Restaurant,Mobile Wallet,Kurunegala,0
693,2023-06-06,5744.67,Bills,Mobile,Cash,Jaffna,0
694,2023-06-06,5447.48,Bills,Internet,Online Transfer,Kandy,0
695,2023-06-06,10123.44,Food,Restaurant,Online Transfer,Kandy,0
696,2023-06-06,2666.1,Education,Online Course,Card,Anuradhapura,0
697,2023-06-07,6102.97,Bills,Mobile,Mobile Wallet,Anuradhapura,0
698,2023-06-07,5642.45,Bills,Water,Online Transfer,Anuradhapura,0
699,2023-06-08,3597.29,Transport,Bus,Card,Anuradhapura,0
700,2023-06-08,5965.79,Transport,PickMe,Cash,Anuradhapura,0
701,2023-06-08,7222.62,Bills,Electricity,Cash,Jaffna,0
702,2023-06-08,3107.25,Education,University,Mobile Wallet,Kurunegala,0
703,2023-06-09,3104.9,Entertainment,Gaming,Online Transfer,Jaffna,0
704,2023-06-09,4731.16,Transport,Fuel Station,Cash,Kurunegala,0
705,2023-06-09,8348.31,Food,Keells,Card,Galle,0
706,2023-06-09,6261.64,Bills,Electricity,Cash,Anuradhapura,0
707,2023-06-09,2758.26,Health,Hospital,Card,Kurunegala,0
708,2023-06-09,2421.66,Health,Medical Centre,Card,Anuradhapura,0
709,2023-06-09,6451.19,Bills,Internet,Card,Anuradhapura,1
710,2023-06-10,11220.49,Food,Pizza Hut,Cash,Kurunegala,0
711,2023-06-10,5599.89,Shopping,Fashion Store,Mobile Wallet,Kurunegala,0
712,2023-06-10,1809.05,Entertainment,Cinema,Mobile Wallet,Kurunegala,0
713,2023-06-10,8330.94,Food,KFC,Cash,Galle,0
714,2023-06-11,3000.0,Entertainment,Netflix,Card,Colombo,0
715,2023-06-11,9071.17,Food,Cargills,Mobile Wallet,Galle,0
716,2023-06-11,8764.56,Bills,Mobile,Card,Kurunegala,0
717,2023-06-11,3360.37,Education,Online Course,Online Transfer,Kurunegala,0
718,2023-06-11,5549.55,Food,Restaurant,Online Transfer,Kurunegala,0
719,2023-06-11,5029.53,Bills,Electricity,Cash,Galle,0
720,2023-06-11,5108.6,Transport,PickMe,Cash,Kandy,0
721,2023-06-12,6534.64,Food,Cargills,Mobile Wallet,Galle,0
722,2023-06-12,1865.25,Entertainment,Cinema,Mobile Wallet,Jaffna,0
723,2023-06-12,2055.21,Health,Medical Centre,Card,Galle,0
724,2023-06-12,2315.15,Health,Pharmacy,Cash,Colombo,0
725,2023-06-12,1529.74,Health,Medical Centre,Online Transfer,Jaffna,0
726,2023-06-13,5614.91,Shopping,Supermarket,Mobile Wallet,Kurunegala,0
727,2023-06-14,3561.15,Entertainment,Netflix,Online Transfer,Kandy,0
728,2023-06-14,4739.04,Shopping,Electronics Store,Mobile Wallet,Galle,0
729,2023-06-15,12042.31,Food,KFC,Card,Colombo,0
730,2023-06-15,1772.15,Health,Hospital,Card,Galle,0
731,2023-06-15,2605.46,Shopping,Daraz,Online Transfer,Anuradhapura,0
732,2023-06-15,5383.75,Bills,Electricity,Card,Galle,0
733,2023-06-16,8852.39,Food,Restaurant,Cash,Galle,0
734,2023-06-16,1612.28,Health,Pharmacy,Mobile Wallet,Kurunegala,0
735,2023-06-16,9551.07,Bills,Electricity,Cash,Colombo,0
736,2023-06-16,9840.88,Food,Keells,Cash,Anuradhapura,0
737,2023-06-16,5389.22,Transport,Fuel Station,Card,Kurunegala,0
738,2023-06-16,3982.05,Transport,Uber,Cash,Galle,0
739,2023-06-16,5921.3,Bills,Internet,Card,Jaffna,0
740,2023-06-16,6543.07,Food,KFC,Cash,Kurunegala,0
741,2023-06-16,5141.48,Food,Pizza Hut,Online Transfer,Anuradhapura,1
742,2023-06-17,6821.42,Food,Pizza Hut,Mobile Wallet,Jaffna,0
743,2023-06-17,5658.14,Food,Restaurant,Cash,Kurunegala,0
744,2023-06-17,2829.24,Education,University,Card,Kandy,0
745,2023-06-17,2763.82,Entertainment,Cinema,Mobile Wallet,Kandy,0
746,2023-06-18,1721.57,Entertainment,Spotify,Mobile Wallet,Jaffna,0
747,2023-06-18,7943.78,Food,Cargills,Mobile Wallet,Kandy,0
