transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact
1466,3206,2,15,1,3,0,2026,6,21,0,4294.937037037037,159,1.2
1467,15531,0,5,0,0,0,2026,3,2,0,13011.339658444023,171,1.0
1468,8753,4,17,2,2,0,2026,6,23,0,32658.61914460285,128,1.5
1469,6322,5,18,2,2,0,2026,5,16,0,4090.480412371134,122,1.5
1470,37087,4,17,2,4,0,2026,3,13,0,32658.61914460285,128,1.5
1471,13854,1,3,0,3,0,2026,2,11,0,10122.828092243186,182,1.0
1472,4530,5,14,0,2,0,2026,5,22,0,4090.480412371134,121,1.0
1473,5497,0,5,0,1,0,2026,4,3,0,13011.339658444023,171,1.0
1474,5378,0,9,0,0,0,2026,1,25,0,13011.339658444023,183,1.0
1475,55925,4,0,1,0,0,2026,6,3,0,32658.61914460285,115,1.2
1476,4564,0,9,2,3,0,2026,3,29,0,13011.339658444023,183,1.5
1477,7505,1,3,0,2,0,2026,3,10,0,10122.828092243186,182,1.0
1478,3383,5,1,2,4,0,2026,4,15,0,4090.480412371134,122,1.5
1479,13967,3,11,0,2,0,2026,6,16,0,22062.8625,166,1.0
1480,10041,1,3,0,3,0,2026,5,14,0,10122.828092243186,182,1.0
1481,5188,2,2,2,4,0,2026,6,26,0,4294.937037037037,125,1.5
1482,36925,3,8,2,4,0,2026,5,8,0,22062.8625,142,1.5
1483,1199,0,20,0,3,0,2026,4,3,0,13011.339658444023,173,1.0
1484,4221,5,1,0,0,0,2026,1,27,0,4090.480412371134,122,1.0
1485,16314,0,20,2,1,0,2026,1,12,0,13011.339658444023,173,1.5
1486,25234,3,11,0,4,0,2026,6,20,0,22062.8625,166,1.0
1487,20096,0,5,0,3,0,2026,5,7,0,13011.339658444023,171,1.0
1488,6303,2,15,0,0,0,2026,1,7,0,4294.937037037037,159,1.0
1489,16765,1,3,1,1,0,2026,2,8,0,10122.828092243186,182,1.2
1490,4463,2,15,1,4,0,2026,4,14,0,4294.937037037037,159,1.2
1491,20068,0,5,1,2,0,2026,6,29,0,13011.339658444023,171,1.2
1492,10901,3,8,1,2,0,2026,2,14,0,22062.8625,142,1.2
1493,4027,1,12,2,1,0,2026,6,19,0,10122.828092243186,155,1.5
1494,5997,2,15,2,0,0,2026,4,5,1,4294.937037037037,159,1.5
1495,18791,3,13,2,2,1,2026,6,16,0,22062.8625,172,1.5
1496,3430,5,19,2,1,0,2026,5,17,0,4090.480412371134,120,1.5
1497,23259,0,5,0,1,0,2026,3,2,0,13011.339658444023,171,1.0
1498,5336,0,5,2,3,0,2026,5,28,0,13011.339658444023,171,1.5
1499,6766,2,2,1,1,0,2026,3,20,0,4294.937037037037,125,1.2
1500,8435,1,12,2,4,0,2026,6,11,0,10122.828092243186,155,1.5
1501,5199,5,19,2,4,0,2026,1,26,0,4090.480412371134,120,1.5
1502,12253,1,3,1,4,0,2026,5,7,0,10122.828092243186,182,1.2
1503,11061,0,20,0,3,0,2026,2,3,0,13011.339658444023,173,1.0
1504,19531,1,3,0,2,1,2026,2,28,0,10122.828092243186,182,1.0
1505,21573,0,9,2,0,0,2026,5,25,0,13011.339658444023,183,1.5
1506,17188,0,9,2,4,1,2026,6,25,0,13011.339658444023,183,1.5
1507,1623,0,20,1,4,0,2026,4,19,0,13011.339658444023,173,1.2
1508,6509,5,19,0,1,0,2026,1,12,0,4090.480412371134,120,1.0
1509,21627,4,6,1,0,0,2026,1,9,0,32658.61914460285,120,1.2
1510,7187,5,1,2,0,0,2026,3,8,0,4090.480412371134,122,1.5
1511,32178,3,13,2,1,0,2026,6,7,0,22062.8625,172,1.5
1512,9958,0,20,1,2,0,2026,1,28,0,13011.339658444023,173,1.2
1513,23716,0,9,2,0,0,2026,2,12,0,13011.339658444023,183,1.5
1514,9542,0,9,0,3,0,2026,6,10,0,13011.339658444023,183,1.0
1515,16406,1,7,0,4,0,2026,4,20,0,10122.828092243186,140,1.0
1516,636,2,15,1,1,0,2026,2,14,0,4294.937037037037,159,1.2
1517,1015,2,15,2,1,0,2026,4,12,0,4294.937037037037,159,1.5
1518,206,5,18,0,1,0,2026,4,4,0,4090.480412371134,122,1.0
1519,39918,3,8,1,3,0,2026,6,29,0,22062.8625,142,1.2
1520,24721,0,9,2,3,0,2026,4,11,0,13011.339658444023,183,1.5
1521,15150,3,13,2,4,0,2026,2,1,0,22062.8625,172,1.5
1522,20043,3,11,2,4,0,2026,6,27,0,22062.8625,166,1.5
1523,2996,5,19,1,1,0,2026,2,7,0,4090.480412371134,120,1.2
1524,9594,0,9,2,3,0,2026,6,23,0,13011.339658444023,183,1.5
1525,12435,0,5,2,1,0,2026,2,4,0,13011.339658444023,171,1.5
1526,31957,3,13,1,1,0,2026,5,3,0,22062.8625,172,1.2
1527,31551,4,17,1,4,0,2026,5,24,0,32658.61914460285,128,1.2
1528,20064,4,0,0,0,0,2026,2,24,0,32658.61914460285,115,1.0
1529,4415,1,12,0,0,0,2026,1,16,0,10122.828092243186,155,1.0
1530,6874,4,6,1,2,0,2026,3,25,0,32658.61914460285,120,1.2
1531,13468,1,12,0,3,0,2026,2,14,0,10122.828092243186,155,1.0
1532,7958,2,2,1,2,0,2026,3,30,0,4294.937037037037,125,1.2
1533,24474,0,5,0,3,0,2026,5,23,0,13011.339658444023,171,1.0
1534,55735,4,17,1,1,0,2026,4,16,0,32658.61914460285,128,1.2
1535,14868,3,13,0,4,0,2026,1,28,0,22062.8625,172,1.0
1536,6375,5,18,1,2,0,2026,1,14,0,4090.480412371134,122,1.2
1537,39580,3,13,2,4,0,2026,6,21,0,22062.8625,172,1.5
1538,55103,4,0,1,3,1,2026,5,7,0,32658.61914460285,115,1.2
1539,6008,2,10,0,3,0,2026,4,25,0,4294.937037037037,116,1.0
1540,57640,4,6,1,4,0,2026,2,27,0,32658.61914460285,120,1.2
1541,12953,1,7,0,3,0,2026,4,13,0,10122.828092243186,140,1.0
1542,6571,2,16,0,1,0,2026,1,25,0,4294.937037037037,140,1.0
1543,19339,4,4,0,3,0,2026,6,13,0,32658.61914460285,128,1.0
1544,4080,5,1,2,4,0,2026,5,19,0,4090.480412371134,122,1.5
1545,22027,0,20,0,4,0,2026,6,28,0,13011.339658444023,173,1.0
1546,42739,4,17,1,0,1,2026,1,27,0,32658.61914460285,128,1.2
1547,14014,1,7,2,0,0,2026,3,27,0,10122.828092243186,140,1.5
1548,5927,2,2,0,1,0,2026,2,20,0,4294.937037037037,125,1.0
1549,5610,5,19,1,2,0,2026,6,25,0,4090.480412371134,120,1.2
1550,17530,0,20,0,2,0,2026,1,21,0,13011.339658444023,173,1.0
1551,21937,4,4,2,0,0,2026,1,12,0,32658.61914460285,128,1.5
1552,13407,4,0,0,3,0,2026,3,19,0,32658.61914460285,115,1.0
1553,19255,1,3,1,0,0,2026,1,10,0,10122.828092243186,182,1.2
1554,19032,0,9,2,1,0,2026,4,14,0,13011.339658444023,183,1.5
1555,18889,0,5,2,3,0,2026,5,30,0,13011.339658444023,171,1.5
1556,6512,1,3,2,4,0,2026,5,15,0,10122.828092243186,182,1.5
1557,3594,2,2,2,3,0,2026,3,20,0,4294.937037037037,125,1.5
1558,29177,4,0,1,2,0,2026,6,7,0,32658.61914460285,115,1.2
1559,905,2,16,0,4,0,2026,2,19,0,4294.937037037037,140,1.0
1560,3613,5,14,2,0,0,2026,1,9,0,4090.480412371134,121,1.5
1561,6168,3,13,1,4,0,2026,1,23,0,22062.8625,172,1.2
1562,13440,1,3,0,1,0,2026,1,29,0,10122.828092243186,182,1.0
1563,2361,0,9,1,1,0,2026,5,28,0,13011.339658444023,183,1.2
1564,55454,4,6,1,4,0,2026,6,8,0,32658.61914460285,120,1.2
1565,40476,4,4,1,3,1,2026,4,19,0,32658.61914460285,128,1.2
1566,6708,5,18,0,4,0,2026,3,27,0,4090.480412371134,122,1.0
1567,38777,4,0,0,2,0,2026,1,28,0,32658.61914460285,115,1.0
1568,22653,0,20,0,4,0,2026,5,26,0,13011.339658444023,173,1.0
1569,15244,1,3,0,1,0,2026,1,5,1,10122.828092243186,182,1.0
1570,6118,2,2,1,3,0,2026,6,21,0,4294.937037037037,125,1.2
1571,11895,0,20,2,3,0,2026,6,15,0,13011.339658444023,173,1.5
1572,6663,2,15,2,2,0,2026,1,28,0,4294.937037037037,159,1.5
1573,2171,0,20,1,4,0,2026,2,3,0,13011.339658444023,173,1.2
1574,1445,5,18,1,2,0,2026,1,4,0,4090.480412371134,122,1.2
1575,13046,1,3,1,3,0,2026,2,17,0,10122.828092243186,182,1.2
1576,7801,1,12,2,0,0,2026,2,19,0,10122.828092243186,155,1.5
1577,14648,1,3,0,4,0,2026,3,4,0,10122.828092243186,182,1.0
1578,10831,1,7,2,3,0,2026,5,3,0,10122.828092243186,140,1.5
1579,56351,4,4,2,4,0,2026,6,20,0,32658.61914460285,128,1.5
1580,5160,5,1,2,1,0,2026,1,24,0,4090.480412371134,122,1.5
1581,15227,1,3,0,2,0,2026,5,28,0,10122.828092243186,182,1.0
1582,11357,3,13,2,3,0,2026,3,10,0,22062.8625,172,1.5
1583,18512,4,6,1,1,0,2026,1,12,0,32658.61914460285,120,1.2
1584,3229,5,14,0,0,0,2026,5,19,0,4090.480412371134,121,1.0
1585,32289,4,17,2,0,0,2026,6,7,0,32658.61914460285,128,1.5
1586,9488,1,12,0,0,0,2026,6,11,0,10122.828092243186,155,1.0
1587,5642,5,18,2,3,0,2026,1,3,0,4090.480412371134,122,1.5
1588,28182,4,17,2,2,0,2026,2,13,0,32658.61914460285,128,1.5
1589,4085,1,12,0,0,0,2026,3,15,0,10122.828092243186,155,1.0
1590,1560,5,14,2,3,1,2026,5,7,0,4090.480412371134,121,1.5
1591,24351,0,20,1,2,1,2026,4,5,1,13011.339658444023,173,1.2
1592,1191,5,19,1,4,0,2026,6,11,0,4090.480412371134,120,1.2
1593,12328,4,6,2,4,0,2026,4,26,0,32658.61914460285,120,1.5
1594,31276,3,11,2,1,0,2026,5,27,0,22062.8625,166,1.5
1595,4565,0,20,0,3,0,2026,3,2,0,13011.339658444023,173,1.0
1596,3156,2,16,0,1,0,2026,2,25,0,4294.937037037037,140,1.0
1597,24861,0,9,2,4,0,2026,3,29,0,13011.339658444023,183,1.5
1598,22651,0,20,2,4,0,2026,2,7,0,13011.339658444023,173,1.5
1599,709,5,1,2,1,0,2026,6,22,0,4090.480412371134,122,1.5
1600,914,2,16,2,4,0,2026,4,4,0,4294.937037037037,140,1.5
1601,18750,1,3,0,0,0,2026,4,11,0,10122.828092243186,182,1.0
1602,17140,1,3,2,4,0,2026,5,17,0,10122.828092243186,182,1.5
1603,19836,1,7,1,4,0,2026,2,1,0,10122.828092243186,140,1.2
1604,4069,5,18,2,4,0,2026,4,3,0,4090.480412371134,122,1.5
1605,5081,2,15,0,3,0,2026,3,26,0,4294.937037037037,159,1.0
1606,5609,5,1,0,2,0,2026,6,4,0,4090.480412371134,122,1.0
1607,27660,3,8,2,1,1,2026,3,22,0,22062.8625,142,1.5
1608,12891,1,3,1,4,0,2026,1,14,0,10122.828092243186,182,1.2
1609,38685,3,13,2,2,0,2026,5,1,0,22062.8625,172,1.5
1610,6268,5,18,0,2,0,2026,4,30,0,4090.480412371134,122,1.0
1611,13182,0,9,2,2,0,2026,2,21,0,13011.339658444023,183,1.5
1612,2050,0,20,1,0,0,2026,6,28,0,13011.339658444023,173,1.2
1613,5463,5,14,0,2,0,2026,3,2,0,4090.480412371134,121,1.0
1614,20366,0,20,0,4,0,2026,2,25,0,13011.339658444023,173,1.0
1615,2514,2,10,1,4,0,2026,5,13,0,4294.937037037037,116,1.2
1616,25882,4,4,1,3,0,2026,4,14,0,32658.61914460285,128,1.2
1617,1462,2,15,0,3,0,2026,6,26,0,4294.937037037037,159,1.0
1618,3671,1,7,1,4,0,2026,6,15,0,10122.828092243186,140,1.2
1619,1092,2,15,2,0,0,2026,5,4,0,4294.937037037037,159,1.5
1620,6340,2,10,1,1,0,2026,5,9,0,4294.937037037037,116,1.2
1621,3121,5,19,1,3,0,2026,5,1,0,4090.480412371134,120,1.2
1622,18574,1,12,1,4,0,2026,3,19,0,10122.828092243186,155,1.2
1623,3372,2,2,0,0,0,2026,4,24,0,4294.937037037037,125,1.0
1624,5182,5,1,1,4,0,2026,3,26,0,4090.480412371134,122,1.2
1625,7513,0,20,0,4,0,2026,5,10,0,13011.339658444023,173,1.0
1626,14266,1,3,2,4,0,2026,6,23,0,10122.828092243186,182,1.5
1627,17521,1,12,0,2,0,2026,2,7,0,10122.828092243186,155,1.0
1628,30553,3,8,1,3,0,2026,5,31,0,22062.8625,142,1.2
1629,5162,0,9,0,2,0,2026,5,6,1,13011.339658444023,183,1.0
1630,5784,0,20,2,4,1,2026,4,5,1,13011.339658444023,173,1.5
1631,7577,0,9,0,3,0,2026,3,20,0,13011.339658444023,183,1.0
1632,4212,0,5,0,4,0,2026,2,6,1,13011.339658444023,171,1.0
1633,8765,3,11,1,0,0,2026,5,20,0,22062.8625,166,1.2
1634,2828,2,16,0,3,0,2026,2,7,0,4294.937037037037,140,1.0
1635,4666,2,16,0,4,0,2026,4,8,0,4294.937037037037,140,1.0
1636,4030,2,16,1,4,0,2026,4,30,0,4294.937037037037,140,1.2
1637,34946,4,0,1,4,0,2026,5,17,0,32658.61914460285,115,1.2
1638,33066,3,11,2,2,0,2026,4,6,1,22062.8625,166,1.5
1639,3457,2,2,1,0,0,2026,6,17,0,4294.937037037037,125,1.2
1640,9640,3,13,0,1,0,2026,4,25,0,22062.8625,172,1.0
1641,3894,5,18,0,1,0,2026,6,25,0,4090.480412371134,122,1.0
1642,16832,1,3,0,0,0,2026,1,2,0,10122.828092243186,182,1.0
1643,14255,3,13,2,3,0,2026,1,6,1,22062.8625,172,1.5
1644,1085,2,16,1,2,0,2026,2,23,0,4294.937037037037,140,1.2
1645,21758,0,9,1,4,0,2026,5,17,0,13011.339658444023,183,1.2
1646,51681,4,0,1,0,1,2026,2,18,0,32658.61914460285,115,1.2
1647,11903,1,3,2,2,0,2026,4,18,0,10122.828092243186,182,1.5
1648,23192,0,9,0,0,0,2026,6,9,0,13011.339658444023,183,1.0
1649,1161,5,19,2,0,0,2026,2,14,0,4090.480412371134,120,1.5
1650,1875,2,15,0,3,0,2026,3,15,0,4294.937037037037,159,1.0
1651,16524,0,20,0,4,0,2026,2,27,0,13011.339658444023,173,1.0
1652,31146,3,13,1,0,0,2026,2,1,0,22062.8625,172,1.2
1653,7412,1,3,0,2,0,2026,3,26,0,10122.828092243186,182,1.0
1654,33040,4,4,0,1,0,2026,6,15,0,32658.61914460285,128,1.0
1655,26102,4,17,1,4,0,2026,5,3,0,32658.61914460285,128,1.2
1656,6672,5,14,1,4,0,2026,5,3,0,4090.480412371134,121,1.2
1657,10678,0,9,2,1,0,2026,2,20,0,13011.339658444023,183,1.5
1658,1991,2,15,0,4,0,2026,3,23,0,4294.937037037037,159,1.0
1659,21797,0,9,2,1,0,2026,4,25,0,13011.339658444023,183,1.5
1660,5713,2,16,2,2,0,2026,5,5,1,4294.937037037037,140,1.5
1661,5592,5,14,1,4,0,2026,4,12,0,4090.480412371134,121,1.2
1662,5723,5,18,2,4,0,2026,1,29,0,4090.480412371134,122,1.5
1663,2907,5,1,0,1,0,2026,4,27,0,4090.480412371134,122,1.0
1664,23868,0,9,2,2,0,2026,1,5,1,13011.339658444023,183,1.5
1665,14934,3,13,2,2,0,2026,2,5,1,22062.8625,172,1.5
1666,9308,1,7,0,2,0,2026,5,20,0,10122.828092243186,140,1.0
1667,9135,4,6,0,2,0,2026,1,29,0,32658.61914460285,120,1.0
1668,25197,3,13,0,0,0,2026,3,7,0,22062.8625,172,1.0
1669,234,5,1,2,4,0,2026,5,18,0,4090.480412371134,122,1.5
1670,6341,5,1,0,4,0,2026,4,5,1,4090.480412371134,122,1.0
1671,35590,4,4,0,0,0,2026,3,31,0,32658.61914460285,128,1.0
1672,20341,0,9,2,1,0,2026,2,14,0,13011.339658444023,183,1.5
1673,18041,0,5,0,1,0,2026,5,22,0,13011.339658444023,171,1.0
1674,6366,2,16,1,3,0,2026,3,29,0,4294.937037037037,140,1.2
1675,2102,5,1,0,0,0,2026,2,8,0,4090.480412371134,122,1.0
1676,4839,2,2,2,2,0,2026,5,24,0,4294.937037037037,125,1.5
1677,3879,5,1,0,2,0,2026,1,23,0,4090.480412371134,122,1.0
1678,10768,0,5,2,1,0,2026,2,16,0,13011.339658444023,171,1.5
1679,2816,1,12,2,4,0,2026,5,11,0,10122.828092243186,155,1.5
1680,3447,5,18,1,1,0,2026,1,4,0,4090.480412371134,122,1.2
1681,3082,2,2,1,2,0,2026,5,16,0,4294.937037037037,125,1.2
1682,7676,1,7,0,0,0,2026,5,29,0,10122.828092243186,140,1.0
1683,3341,2,10,2,1,0,2026,2,9,0,4294.937037037037,116,1.5
1684,38162,3,8,2,3,0,2026,1,14,0,22062.8625,142,1.5
1685,7250,2,10,0,3,0,2026,3,19,0,4294.937037037037,116,1.0
1686,16011,0,5,1,3,0,2026,1,9,0,13011.339658444023,171,1.2
1687,2948,5,18,1,1,0,2026,5,24,0,4090.480412371134,122,1.2
1688,23101,3,13,0,3,0,2026,3,29,0,22062.8625,172,1.0
1689,3506,0,20,1,3,0,2026,2,28,0,13011.339658444023,173,1.2
1690,1926,5,19,1,4,0,2026,1,17,0,4090.480412371134,120,1.2
1691,6810,2,16,1,2,0,2026,2,7,0,4294.937037037037,140,1.2
1692,5006,5,14,2,1,0,2026,6,27,0,4090.480412371134,121,1.5
1693,8195,0,9,0,4,0,2026,4,23,0,13011.339658444023,183,1.0
1694,5106,0,5,1,3,0,2026,5,16,0,13011.339658444023,171,1.2
1695,24901,0,9,0,1,0,2026,6,18,0,13011.339658444023,183,1.0
1696,5482,2,16,2,0,0,2026,4,12,0,4294.937037037037,140,1.5
1697,5038,2,2,0,3,0,2026,5,24,0,4294.937037037037,125,1.0
1698,5816,1,12,1,4,0,2026,6,18,0,10122.828092243186,155,1.2
1699,6146,2,10,2,4,0,2026,3,1,0,4294.937037037037,116,1.5
1700,34410,3,13,2,2,0,2026,5,16,0,22062.8625,172,1.5
1701,16110,0,5,1,0,0,2026,1,30,0,13011.339658444023,171,1.2
1702,53682,4,17,1,1,1,2026,5,13,0,32658.61914460285,128,1.2
1703,5827,2,16,0,2,0,2026,4,22,0,4294.937037037037,140,1.0
1704,2945,1,3,0,3,0,2026,3,17,0,10122.828092243186,182,1.0
1705,33996,3,8,1,1,0,2026,5,1,0,22062.8625,142,1.2
1706,205,5,19,2,3,0,2026,5,27,0,4090.480412371134,120,1.5
1707,5091,2,10,2,3,0,2026,3,18,0,4294.937037037037,116,1.5
1708,9418,4,17,1,3,0,2026,4,15,0,32658.61914460285,128,1.2
1709,7470,4,6,1,2,0,2026,3,28,0,32658.61914460285,120,1.2
1710,8671,1,3,1,0,0,2026,4,4,0,10122.828092243186,182,1.2
1711,38920,3,11,1,2,0,2026,2,4,0,22062.8625,166,1.2
1712,47802,4,0,2,2,0,2026,1,13,0,32658.61914460285,115,1.5
1713,4918,2,16,1,1,0,2026,1,5,1,4294.937037037037,140,1.2
1714,1946,2,15,0,0,0,2026,4,21,0,4294.937037037037,159,1.0
1715,7158,2,10,1,3,0,2026,3,21,0,4294.937037037037,116,1.2
1716,39205,3,13,0,4,0,2026,3,1,0,22062.8625,172,1.0
1717,36735,3,13,2,3,0,2026,6,26,0,22062.8625,172,1.5
1718,55694,4,4,0,0,0,2026,4,2,0,32658.61914460285,128,1.0
1719,7649,2,10,2,4,0,2026,6,22,0,4294.937037037037,116,1.5
1720,5250,2,15,0,4,0,2026,2,24,0,4294.937037037037,159,1.0
1721,3228,0,9,2,2,0,2026,6,3,0,13011.339658444023,183,1.5
1722,7592,2,16,1,3,0,2026,3,9,0,4294.937037037037,140,1.2
1723,17645,3,8,0,4,0,2026,2,10,0,22062.8625,142,1.0
1724,8381,1,7,1,3,0,2026,3,10,0,10122.828092243186,140,1.2
1725,11605,1,3,0,2,0,2026,2,21,0,10122.828092243186,182,1.0
1726,15097,1,12,0,2,0,2026,3,23,0,10122.828092243186,155,1.0
1727,6334,2,2,1,4,0,2026,5,15,0,4294.937037037037,125,1.2
1728,22061,0,20,0,4,0,2026,5,30,0,13011.339658444023,173,1.0
1729,39080,3,11,1,3,0,2026,1,11,0,22062.8625,166,1.2
1730,18761,1,7,0,1,0,2026,1,12,0,10122.828092243186,140,1.0
1731,4238,2,16,0,0,0,2026,3,27,0,4294.937037037037,140,1.0
1732,12932,1,3,1,2,0,2026,4,5,1,10122.828092243186,182,1.2
1733,10407,1,7,0,2,0,2026,5,14,0,10122.828092243186,140,1.0
1734,38478,4,6,0,1,0,2026,6,11,0,32658.61914460285,120,1.0
1735,36789,4,4,2,1,0,2026,6,11,0,32658.61914460285,128,1.5
1736,27138,3,11,2,0,0,2026,6,17,0,22062.8625,166,1.5
1737,4853,0,20,2,0,0,2026,3,30,0,13011.339658444023,173,1.5
1738,279,5,1,1,0,0,2026,5,27,0,4090.480412371134,122,1.2
1739,5006,5,18,1,3,0,2026,2,15,0,4090.480412371134,122,1.2
1740,5568,2,10,2,1,0,2026,3,11,0,4294.937037037037,116,1.5
1741,10537,1,7,1,1,0,2026,3,11,0,10122.828092243186,140,1.2
1742,21530,0,5,2,2,0,2026,3,6,1,13011.339658444023,171,1.5
1743,4452,2,10,1,2,0,2026,2,4,0,4294.937037037037,116,1.2
1744,33675,4,0,0,3,0,2026,4,29,0,32658.61914460285,115,1.0
1745,4299,1,12,1,0,0,2026,2,13,0,10122.828092243186,155,1.2
1746,30406,3,13,2,1,0,2026,3,27,0,22062.8625,172,1.5
1747,8564,3,11,2,0,0,2026,6,28,0,22062.8625,166,1.5
1748,45046,4,4,1,3,0,2026,3,1,0,32658.61914460285,128,1.2
1749,41985,4,17,0,3,1,2026,5,9,0,32658.61914460285,128,1.0
1750,3616,2,16,1,2,0,2026,2,24,0,4294.937037037037,140,1.2
1751,25242,4,17,0,2,0,2026,6,26,0,32658.61914460285,128,1.0
1752,10430,1,12,1,0,0,2026,4,25,0,10122.828092243186,155,1.2
1753,2266,0,9,2,3,0,2026,1,24,0,13011.339658444023,183,1.5
1754,9814,1,12,1,2,0,2026,5,23,0,10122.828092243186,155,1.2
1755,15029,1,3,2,0,0,2026,3,19,0,10122.828092243186,182,1.5
1756,4650,3,11,1,4,1,2026,3,14,0,22062.8625,166,1.2
1757,1529,1,12,2,2,0,2026,2,5,1,10122.828092243186,155,1.5
1758,5088,0,20,2,3,0,2026,4,24,0,13011.339658444023,173,1.5
1759,4031,3,13,2,2,0,2026,1,18,0,22062.8625,172,1.5
1760,15773,0,9,2,3,0,2026,6,17,0,13011.339658444023,183,1.5
1761,4165,3,8,2,3,0,2026,3,29,0,22062.8625,142,1.5
1762,4263,5,14,1,1,0,2026,3,10,0,4090.480412371134,121,1.2
1763,15879,4,4,2,0,0,2026,6,29,0,32658.61914460285,128,1.5
1764,4059,5,14,1,0,0,2026,1,29,0,4090.480412371134,121,1.2
1765,19704,0,20,1,0,0,2026,3,14,0,13011.339658444023,173,1.2
1766,27630,4,4,1,3,0,2026,5,25,0,32658.61914460285,128,1.2
1767,6617,5,18,2,4,0,2026,5,22,0,4090.480412371134,122,1.5
1768,20667,3,13,1,4,0,2026,1,1,0,22062.8625,172,1.2
1769,3634,1,12,2,1,0,2026,5,29,0,10122.828092243186,155,1.5
1770,17077,3,8,0,4,0,2026,6,23,0,22062.8625,142,1.0
1771,14448,0,5,1,3,0,2026,1,1,0,13011.339658444023,171,1.2
1772,1288,1,7,1,0,0,2026,3,19,0,10122.828092243186,140,1.2
1773,7100,2,15,2,0,0,2026,2,4,0,4294.937037037037,159,1.5
1774,13448,3,13,2,3,1,2026,4,11,0,22062.8625,172,1.5
1775,223,5,14,2,2,0,2026,3,8,0,4090.480412371134,121,1.5
1776,12970,0,20,2,4,0,2026,3,10,0,13011.339658444023,173,1.5
1777,31509,4,17,2,1,0,2026,5,20,0,32658.61914460285,128,1.5
1778,12425,4,17,2,0,0,2026,3,4,0,32658.61914460285,128,1.5
1779,38072,4,17,2,4,0,2026,3,31,0,32658.61914460285,128,1.5
1780,25249,4,6,0,0,0,2026,6,19,0,32658.61914460285,120,1.0
1781,6654,2,2,1,3,0,2026,3,16,0,4294.937037037037,125,1.2
1782,4408,2,2,0,2,0,2026,2,16,0,4294.937037037037,125,1.0
1783,11967,1,3,0,2,0,2026,4,5,1,10122.828092243186,182,1.0
1784,26233,3,11,0,4,0,2026,4,4,0,22062.8625,166,1.0
1785,24387,3,8,1,4,0,2026,3,13,0,22062.8625,142,1.2
1786,1298,2,2,1,3,0,2026,6,5,1,4294.937037037037,125,1.2
1787,5337,5,18,2,0,0,2026,2,11,0,4090.480412371134,122,1.5
1788,14067,3,13,1,3,0,2026,3,5,1,22062.8625,172,1.2
1789,13793,3,11,1,1,0,2026,6,14,0,22062.8625,166,1.2
1790,6281,2,15,1,0,0,2026,5,30,0,4294.937037037037,159,1.2
1791,56192,4,4,2,2,0,2026,6,11,0,32658.61914460285,128,1.5
1792,9829,0,5,0,1,0,2026,5,7,0,13011.339658444023,171,1.0
1793,7793,3,11,1,0,0,2026,6,27,0,22062.8625,166,1.2
1794,7387,5,18,2,2,0,2026,2,14,0,4090.480412371134,122,1.5
1795,11791,1,12,1,0,0,2026,2,7,0,10122.828092243186,155,1.2
1796,43058,4,4,2,3,0,2026,2,28,0,32658.61914460285,128,1.5
1797,1682,1,12,2,2,0,2026,2,23,0,10122.828092243186,155,1.5
1798,6157,5,1,1,4,0,2026,3,14,0,4090.480412371134,122,1.2
1799,2028,5,14,1,2,0,2026,3,31,0,4090.480412371134,121,1.2
1800,6580,2,16,0,1,0,2026,1,5,1,4294.937037037037,140,1.0
1801,13516,1,7,2,4,0,2026,4,6,1,10122.828092243186,140,1.5
1802,4949,5,19,1,3,0,2026,3,29,0,4090.480412371134,120,1.2
1803,4022,5,18,2,3,0,2026,4,30,0,4090.480412371134,122,1.5
1804,3116,0,9,0,3,0,2026,5,6,1,13011.339658444023,183,1.0
1805,55527,4,6,0,4,0,2026,6,21,0,32658.61914460285,120,1.0
1806,12393,1,7,1,0,0,2026,3,25,0,10122.828092243186,140,1.2
1807,6289,5,18,1,1,0,2026,1,30,0,4090.480412371134,122,1.2
1808,51646,4,6,2,0,0,2026,6,14,0,32658.61914460285,120,1.5
1809,31454,3,13,0,4,0,2026,6,6,1,22062.8625,172,1.0
1810,13604,0,9,2,0,0,2026,5,27,0,13011.339658444023,183,1.5
1811,15575,4,4,1,2,0,2026,3,11,0,32658.61914460285,128,1.2
1812,17971,0,5,0,4,0,2026,3,1,0,13011.339658444023,171,1.0
1813,5959,3,8,1,0,0,2026,2,18,0,22062.8625,142,1.2
1814,2131,0,20,0,2,0,2026,5,4,0,13011.339658444023,173,1.0
1815,1265,5,14,1,0,0,2026,6,21,0,4090.480412371134,121,1.2
1816,3074,0,5,2,1,0,2026,3,4,0,13011.339658444023,171,1.5
1817,18936,0,9,1,4,0,2026,6,19,0,13011.339658444023,183,1.2
1818,33291,3,13,0,4,0,2026,3,23,0,22062.8625,172,1.0
1819,16146,0,20,0,0,0,2026,1,13,0,13011.339658444023,173,1.0
1820,9538,0,5,0,4,0,2026,3,26,0,13011.339658444023,171,1.0
1821,2373,2,16,2,1,0,2026,3,3,0,4294.937037037037,140,1.5
1822,29951,3,11,2,1,0,2026,6,21,0,22062.8625,166,1.5
1823,3196,5,1,1,1,0,2026,5,25,0,4090.480412371134,122,1.2
1824,27633,4,4,2,1,0,2026,1,10,0,32658.61914460285,128,1.5
1825,10277,4,17,0,1,0,2026,5,30,0,32658.61914460285,128,1.0
