transaction_id,amount,category,merchant,payment_method,location,is_fraud,year,month,day,is_weekend,category_avg_amount,merchant_frequency,payment_impact,amount_difference
301,24936,4,6,0,0,0,2026,1,30,0,32625.434184675836,120,1.0,-7689.434184675836
302,5528,0,9,2,4,0,2026,3,19,0,12712.13627254509,150,1.5,-7184.136272545091
303,6682,4,17,0,0,0,2026,3,25,0,32625.434184675836,136,1.0,-25943.434184675836
304,20650,3,11,1,2,0,2026,1,10,0,20874.974,170,1.2,-224.97399999999834
305,10827,1,7,1,0,0,2026,4,8,0,10593.915413533834,201,1.2,233.084586466166
306,2588,2,16,2,0,1,2026,2,22,0,4237.168674698795,119,1.5,-1649.1686746987953
307,9399,4,6,0,1,0,2026,2,25,0,32625.434184675836,120,1.0,-23226.434184675836
308,16589,1,12,1,3,0,2026,5,31,0,10593.915413533834,169,1.2,5995.084586466166
309,1738,5,14,2,1,0,2026,5,29,0,4002.865800865801,128,1.5,-2264.865800865801
310,7562,2,15,1,0,0,2026,6,22,0,4237.168674698795,117,1.2,3324.8313253012047
311,8812,3,13,0,1,0,2026,5,18,0,20874.974,161,1.0,-12062.973999999998
312,1946,1,7,0,2,0,2026,1,30,0,10593.915413533834,201,1.0,-8647.915413533834
313,7568,1,3,2,1,0,2026,3,14,0,10593.915413533834,162,1.5,-3025.915413533834
314,12970,1,7,0,1,0,2026,2,19,0,10593.915413533834,201,1.0,2376.084586466166
315,16190,0,20,1,0,0,2026,5,18,0,12712.13627254509,161,1.2,3477.863727454909
316,3205,5,18,0,0,0,2026,2,12,0,4002.865800865801,104,1.0,-797.8658008658008
317,28438,3,11,2,4,0,2026,1,20,0,20874.974,170,1.5,7563.026000000002
318,6670,0,20,0,0,0,2026,1,9,0,12712.13627254509,161,1.0,-6042.136272545091
319,2726,0,5,2,3,0,2026,5,26,0,12712.13627254509,188,1.5,-9986.13627254509
320,1161,5,19,2,2,0,2026,4,30,0,4002.865800865801,109,1.5,-2841.865800865801
321,23742,3,13,2,3,0,2026,4,9,0,20874.974,161,1.5,2867.0260000000017
322,1872,1,12,1,2,0,2026,6,20,0,10593.915413533834,169,1.2,-8721.915413533834
323,9105,0,9,1,1,0,2026,5,23,0,12712.13627254509,150,1.2,-3607.136272545091
324,7264,2,15,1,2,0,2026,2,3,0,4237.168674698795,117,1.2,3026.8313253012047
325,5676,0,5,1,4,0,2026,5,24,0,12712.13627254509,188,1.2,-7036.136272545091
326,6526,1,7,2,1,0,2026,1,21,0,10593.915413533834,201,1.5,-4067.915413533834
327,14586,4,17,1,2,0,2026,5,28,0,32625.434184675836,136,1.2,-18039.434184675836
328,4254,2,2,1,2,0,2026,4,11,0,4237.168674698795,139,1.2,16.831325301204743
329,12215,0,20,2,4,0,2026,6,15,0,12712.13627254509,161,1.5,-497.13627254509083
330,16498,1,7,1,0,0,2026,5,17,0,10593.915413533834,201,1.2,5904.084586466166
331,9966,0,5,1,0,0,2026,5,9,0,12712.13627254509,188,1.2,-2746.136272545091
332,17165,0,9,1,1,0,2026,5,3,0,12712.13627254509,150,1.2,4452.863727454909
333,1692,2,2,0,0,0,2026,4,3,0,4237.168674698795,139,1.0,-2545.1686746987953
334,4462,2,15,2,1,0,2026,6,4,0,4237.168674698795,117,1.5,224.83132530120474
335,14251,4,6,2,1,0,2026,2,2,0,32625.434184675836,120,1.5,-18374.434184675836
336,2262,5,18,1,2,0,2026,5,21,0,4002.865800865801,104,1.2,-1740.8658008658008
337,16918,3,11,0,3,0,2026,5,3,0,20874.974,170,1.0,-3956.9739999999983
338,8797,3,8,1,1,0,2026,5,21,0,20874.974,169,1.2,-12077.973999999998
339,34388,4,17,2,4,0,2026,2,22,0,32625.434184675836,136,1.5,1762.5658153241639
340,17940,3,8,0,2,0,2026,5,9,0,20874.974,169,1.0,-2934.9739999999983
341,5075,4,6,1,0,0,2026,5,28,0,32625.434184675836,120,1.2,-27550.434184675836
342,55891,4,0,1,2,0,2026,1,24,0,32625.434184675836,130,1.2,23265.565815324164
343,55663,4,0,0,1,0,2026,5,20,0,32625.434184675836,130,1.0,23037.565815324164
344,36162,4,6,0,1,0,2026,6,9,0,32625.434184675836,120,1.0,3536.565815324164
345,2590,2,15,1,2,0,2026,2,8,0,4237.168674698795,117,1.2,-1647.1686746987953
346,15877,0,20,0,2,0,2026,5,9,0,12712.13627254509,161,1.0,3164.863727454909
347,50345,4,6,1,0,0,2026,3,27,0,32625.434184675836,120,1.2,17719.565815324164
348,5084,2,16,1,1,0,2026,1,25,0,4237.168674698795,119,1.2,846.8313253012047
349,3714,2,16,2,0,0,2026,1,7,0,4237.168674698795,119,1.5,-523.1686746987953
350,11617,3,8,2,3,0,2026,2,27,0,20874.974,169,1.5,-9257.973999999998
351,43514,4,0,0,4,0,2026,2,28,0,32625.434184675836,130,1.0,10888.565815324164
352,30425,3,13,0,0,0,2026,3,2,0,20874.974,161,1.0,9550.026000000002
353,5640,2,16,0,0,0,2026,4,28,0,4237.168674698795,119,1.0,1402.8313253012047
354,2970,2,10,0,2,0,2026,1,15,0,4237.168674698795,123,1.0,-1267.1686746987953
355,5640,2,10,0,0,0,2026,2,20,0,4237.168674698795,123,1.0,1402.8313253012047
356,5890,5,19,0,0,0,2026,5,10,0,4002.865800865801,109,1.0,1887.1341991341992
357,39061,4,4,2,0,0,2026,3,4,0,32625.434184675836,123,1.5,6435.565815324164
358,3749,0,20,1,0,0,2026,1,25,0,12712.13627254509,161,1.2,-8963.13627254509
359,5772,5,1,2,2,0,2026,3,11,0,4002.865800865801,121,1.5,1769.1341991341992
360,971,2,16,1,3,0,2026,4,30,0,4237.168674698795,119,1.2,-3266.1686746987953
361,13643,0,5,1,2,0,2026,3,17,0,12712.13627254509,188,1.2,930.8637274549092
362,1798,5,19,2,4,1,2026,3,13,0,4002.865800865801,109,1.5,-2204.865800865801
363,21072,3,11,0,1,0,2026,1,28,0,20874.974,170,1.0,197.02600000000166
364,3854,1,7,1,1,0,2026,4,4,0,10593.915413533834,201,1.2,-6739.915413533834
365,35381,4,6,1,2,0,2026,2,20,0,32625.434184675836,120,1.2,2755.565815324164
366,1044,2,16,1,0,0,2026,3,28,0,4237.168674698795,119,1.2,-3193.1686746987953
367,25488,3,11,0,1,0,2026,3,7,0,20874.974,170,1.0,4613.026000000002
368,11818,0,20,1,1,0,2026,1,3,0,12712.13627254509,161,1.2,-894.1362725450908
369,3937,1,3,2,3,0,2026,1,20,0,10593.915413533834,162,1.5,-6656.915413533834
370,3790,2,16,2,0,0,2026,5,3,0,4237.168674698795,119,1.5,-447.16867469879526
371,3424,2,2,2,0,0,2026,2,12,0,4237.168674698795,139,1.5,-813.1686746987953
372,20790,4,17,2,0,0,2026,4,24,0,32625.434184675836,136,1.5,-11835.434184675836
373,1455,2,2,1,4,0,2026,6,23,0,4237.168674698795,139,1.2,-2782.1686746987953
374,21953,3,13,0,2,0,2026,4,3,0,20874.974,161,1.0,1078.0260000000017
375,4390,2,2,2,0,1,2026,6,19,0,4237.168674698795,139,1.5,152.83132530120474
376,7000,5,14,0,2,0,2026,4,2,0,4002.865800865801,128,1.0,2997.134199134199
377,7888,2,2,2,0,0,2026,4,25,0,4237.168674698795,139,1.5,3650.8313253012047
378,26360,3,13,1,0,0,2026,5,23,0,20874.974,161,1.2,5485.026000000002
379,10505,4,4,2,1,0,2026,6,23,0,32625.434184675836,123,1.5,-22120.434184675836
380,7649,2,15,1,1,0,2026,3,3,0,4237.168674698795,117,1.2,3411.8313253012047
381,16922,0,5,1,0,0,2026,2,13,0,12712.13627254509,188,1.2,4209.863727454909
382,12695,3,8,2,0,0,2026,4,1,0,20874.974,169,1.5,-8179.973999999998
383,39991,3,8,1,4,0,2026,6,19,0,20874.974,169,1.2,19116.026
384,49093,4,4,2,3,0,2026,6,18,0,32625.434184675836,123,1.5,16467.565815324164
385,7180,2,2,0,1,0,2026,3,16,0,4237.168674698795,139,1.0,2942.8313253012047
386,54687,4,0,0,2,1,2026,1,29,0,32625.434184675836,130,1.0,22061.565815324164
387,3238,2,2,1,2,0,2026,3,1,0,4237.168674698795,139,1.2,-999.1686746987953
388,52357,4,17,2,1,1,2026,5,14,0,32625.434184675836,136,1.5,19731.565815324164
389,14829,0,5,2,0,0,2026,4,12,0,12712.13627254509,188,1.5,2116.863727454909
390,1471,5,18,2,0,0,2026,4,19,0,4002.865800865801,104,1.5,-2531.865800865801
391,16526,0,20,1,2,0,2026,2,5,1,12712.13627254509,161,1.2,3813.863727454909
392,4700,5,19,2,0,0,2026,6,26,0,4002.865800865801,109,1.5,697.1341991341992
393,3845,3,8,2,4,0,2026,3,23,0,20874.974,169,1.5,-17029.974
394,4947,1,7,1,0,0,2026,5,3,0,10593.915413533834,201,1.2,-5646.915413533834
395,5281,2,15,2,1,0,2026,3,25,0,4237.168674698795,117,1.5,1043.8313253012047
396,17298,4,4,0,3,0,2026,2,28,0,32625.434184675836,123,1.0,-15327.434184675836
397,2659,2,16,0,0,0,2026,6,23,0,4237.168674698795,119,1.0,-1578.1686746987953
398,16039,3,11,0,4,0,2026,6,15,0,20874.974,170,1.0,-4835.973999999998
399,19550,3,11,2,3,0,2026,2,9,0,20874.974,170,1.5,-1324.9739999999983
400,26215,4,0,1,4,0,2026,6,1,0,32625.434184675836,130,1.2,-6410.434184675836
401,5005,2,10,0,3,0,2026,1,5,1,4237.168674698795,123,1.0,767.8313253012047
402,8713,0,9,2,2,0,2026,5,27,0,12712.13627254509,150,1.5,-3999.136272545091
403,7731,5,14,1,2,0,2026,5,22,0,4002.865800865801,128,1.2,3728.134199134199
404,42980,4,6,2,1,0,2026,3,27,0,32625.434184675836,120,1.5,10354.565815324164
405,6650,2,10,0,4,0,2026,6,18,0,4237.168674698795,123,1.0,2412.8313253012047
406,8477,4,17,1,4,0,2026,4,22,0,32625.434184675836,136,1.2,-24148.434184675836
407,40930,4,17,2,3,0,2026,6,28,0,32625.434184675836,136,1.5,8304.565815324164
408,8445,4,4,2,0,0,2026,2,16,0,32625.434184675836,123,1.5,-24180.434184675836
409,25753,3,11,1,1,0,2026,6,2,0,20874.974,170,1.2,4878.026000000002
410,11308,3,13,1,1,0,2026,3,19,0,20874.974,161,1.2,-9566.973999999998
411,1950,2,16,2,2,0,2026,1,25,0,4237.168674698795,119,1.5,-2287.1686746987953
412,15672,0,9,1,4,0,2026,1,10,0,12712.13627254509,150,1.2,2959.863727454909
413,37849,3,8,0,4,0,2026,3,1,0,20874.974,169,1.0,16974.026
414,7511,0,9,2,4,0,2026,4,21,0,12712.13627254509,150,1.5,-5201.136272545091
415,16878,1,12,2,0,0,2026,3,21,0,10593.915413533834,169,1.5,6284.084586466166
416,11663,0,20,1,4,0,2026,2,27,0,12712.13627254509,161,1.2,-1049.1362725450908
417,2773,5,18,0,0,0,2026,3,28,0,4002.865800865801,104,1.0,-1229.8658008658008
418,35555,4,6,0,4,0,2026,1,5,1,32625.434184675836,120,1.0,2929.565815324164
419,24165,0,20,2,0,0,2026,5,23,0,12712.13627254509,161,1.5,11452.86372745491
420,7307,5,14,2,2,0,2026,1,3,0,4002.865800865801,128,1.5,3304.134199134199
421,21951,0,9,2,1,0,2026,3,9,0,12712.13627254509,150,1.5,9238.86372745491
422,10729,1,12,2,0,0,2026,6,13,0,10593.915413533834,169,1.5,135.084586466166
423,4628,0,5,0,2,0,2026,6,2,0,12712.13627254509,188,1.0,-8084.136272545091
424,4001,5,18,1,1,0,2026,2,27,0,4002.865800865801,104,1.2,-1.865800865800793
425,32417,3,11,2,1,0,2026,6,3,0,20874.974,170,1.5,11542.026000000002
426,18896,0,5,0,1,0,2026,4,28,0,12712.13627254509,188,1.0,6183.863727454909
427,4775,2,10,1,0,0,2026,4,2,0,4237.168674698795,123,1.2,537.8313253012047
428,45202,4,4,2,1,0,2026,5,17,0,32625.434184675836,123,1.5,12576.565815324164
429,34148,3,13,1,2,0,2026,4,10,0,20874.974,161,1.2,13273.026000000002
430,918,2,16,2,1,0,2026,6,7,0,4237.168674698795,119,1.5,-3319.1686746987953
431,16323,1,12,2,4,0,2026,2,3,0,10593.915413533834,169,1.5,5729.084586466166
432,1128,2,2,1,1,0,2026,4,1,0,4237.168674698795,139,1.2,-3109.1686746987953
433,1072,5,1,2,4,0,2026,3,15,0,4002.865800865801,121,1.5,-2930.865800865801
434,9684,1,12,0,1,0,2026,5,20,0,10593.915413533834,169,1.0,-909.915413533834
435,57045,4,6,0,0,0,2026,1,18,0,32625.434184675836,120,1.0,24419.565815324164
436,6739,2,15,2,4,0,2026,2,2,0,4237.168674698795,117,1.5,2501.8313253012047
437,2537,1,7,1,3,0,2026,3,15,0,10593.915413533834,201,1.2,-8056.915413533834
438,4295,5,1,1,1,0,2026,2,23,0,4002.865800865801,121,1.2,292.1341991341992
439,4274,5,18,1,3,0,2026,3,26,0,4002.865800865801,104,1.2,271.1341991341992
440,7902,1,7,1,4,0,2026,1,20,0,10593.915413533834,201,1.2,-2691.915413533834
441,4350,0,9,0,1,0,2026,1,25,0,12712.13627254509,150,1.0,-8362.13627254509
442,745,2,16,0,1,0,2026,2,20,0,4237.168674698795,119,1.0,-3492.1686746987953
443,9738,0,20,1,3,0,2026,6,15,0,12712.13627254509,161,1.2,-2974.136272545091
444,44483,4,0,1,3,0,2026,1,8,0,32625.434184675836,130,1.2,11857.565815324164
445,17294,3,8,0,0,0,2026,4,13,0,20874.974,169,1.0,-3580.9739999999983
446,2303,1,12,0,2,0,2026,1,25,0,10593.915413533834,169,1.0,-8290.915413533834
447,6429,2,15,2,1,0,2026,1,6,1,4237.168674698795,117,1.5,2191.8313253012047
448,2701,5,1,2,3,0,2026,2,4,0,4002.865800865801,121,1.5,-1301.8658008658008
449,19919,1,3,2,0,0,2026,5,13,0,10593.915413533834,162,1.5,9325.084586466166
450,7897,1,3,0,2,0,2026,1,11,0,10593.915413533834,162,1.0,-2696.915413533834
451,19852,3,11,2,4,0,2026,3,2,0,20874.974,170,1.5,-1022.9739999999983
452,53284,4,0,1,1,0,2026,3,2,0,32625.434184675836,130,1.2,20658.565815324164
453,3195,2,2,0,3,0,2026,5,22,0,4237.168674698795,139,1.0,-1042.1686746987953
454,7072,2,16,1,3,0,2026,5,15,0,4237.168674698795,119,1.2,2834.8313253012047
455,5384,2,2,2,0,0,2026,5,27,0,4237.168674698795,139,1.5,1146.8313253012047
456,5258,0,20,1,4,0,2026,3,22,0,12712.13627254509,161,1.2,-7454.136272545091
457,13528,0,5,0,2,0,2026,3,19,0,12712.13627254509,188,1.0,815.8637274549092
458,18667,1,3,2,3,0,2026,5,3,0,10593.915413533834,162,1.5,8073.084586466166
459,7308,1,7,1,3,0,2026,5,26,0,10593.915413533834,201,1.2,-3285.915413533834
460,52206,4,6,0,1,0,2026,4,14,0,32625.434184675836,120,1.0,19580.565815324164
461,19385,3,8,1,0,0,2026,3,16,0,20874.974,169,1.2,-1489.9739999999983
462,3205,0,9,2,0,0,2026,2,25,0,12712.13627254509,150,1.5,-9507.13627254509
463,43389,4,17,1,3,0,2026,3,24,0,32625.434184675836,136,1.2,10763.565815324164
464,1951,5,14,0,2,0,2026,3,29,0,4002.865800865801,128,1.0,-2051.865800865801
465,3149,1,7,2,1,0,2026,4,8,0,10593.915413533834,201,1.5,-7444.915413533834
466,7582,5,19,0,3,0,2026,3,26,0,4002.865800865801,109,1.0,3579.134199134199
467,58048,4,0,1,4,0,2026,2,12,0,32625.434184675836,130,1.2,25422.565815324164
468,8064,1,12,1,0,0,2026,3,24,0,10593.915413533834,169,1.2,-2529.915413533834
469,34967,3,13,1,1,0,2026,3,16,0,20874.974,161,1.2,14092.026000000002
470,13428,1,7,2,1,1,2026,1,17,0,10593.915413533834,201,1.5,2834.084586466166
471,7688,0,9,0,0,0,2026,1,31,0,12712.13627254509,150,1.0,-5024.136272545091
472,54762,4,0,1,3,0,2026,1,28,0,32625.434184675836,130,1.2,22136.565815324164
473,57503,4,4,2,4,0,2026,1,31,0,32625.434184675836,123,1.5,24877.565815324164
474,26298,3,11,0,4,0,2026,1,24,0,20874.974,170,1.0,5423.026000000002
475,1361,0,9,2,1,0,2026,4,29,0,12712.13627254509,150,1.5,-11351.13627254509
476,5437,2,15,2,1,0,2026,2,9,0,4237.168674698795,117,1.5,1199.8313253012047
477,9838,0,20,0,2,0,2026,1,11,0,12712.13627254509,161,1.0,-2874.136272545091
478,15303,4,4,0,4,0,2026,1,1,0,32625.434184675836,123,1.0,-17322.434184675836
479,33900,3,13,1,4,0,2026,5,2,0,20874.974,161,1.2,13025.026000000002
480,27498,3,13,2,3,0,2026,4,6,1,20874.974,161,1.5,6623.026000000002
481,16609,3,11,1,1,0,2026,6,2,0,20874.974,170,1.2,-4265.973999999998
482,3504,2,10,1,4,0,2026,2,9,0,4237.168674698795,123,1.2,-733.1686746987953
483,1158,5,19,0,1,0,2026,2,27,0,4002.865800865801,109,1.0,-2844.865800865801
484,3484,0,9,1,1,0,2026,3,12,0,12712.13627254509,150,1.2,-9228.13627254509
485,3478,2,2,2,0,0,2026,1,27,0,4237.168674698795,139,1.5,-759.1686746987953
486,7303,0,9,0,1,0,2026,2,19,0,12712.13627254509,150,1.0,-5409.136272545091
487,19952,1,7,1,1,0,2026,3,2,0,10593.915413533834,201,1.2,9358.084586466166
488,13367,4,17,0,0,0,2026,5,24,0,32625.434184675836,136,1.0,-19258.434184675836
489,1994,2,15,2,3,0,2026,4,16,0,4237.168674698795,117,1.5,-2243.1686746987953
490,25000,4,4,0,4,0,2026,6,22,0,32625.434184675836,123,1.0,-7625.434184675836
491,6883,1,3,0,3,0,2026,2,1,0,10593.915413533834,162,1.0,-3710.915413533834
492,39915,4,17,2,3,0,2026,3,31,0,32625.434184675836,136,1.5,7289.565815324164
493,22567,0,5,1,2,0,2026,5,8,0,12712.13627254509,188,1.2,9854.86372745491
494,2831,2,2,2,2,0,2026,3,23,0,4237.168674698795,139,1.5,-1406.1686746987953
495,13780,0,9,1,1,0,2026,5,14,0,12712.13627254509,150,1.2,1067.8637274549092
496,4936,2,10,1,3,1,2026,3,16,0,4237.168674698795,123,1.2,698.8313253012047
497,52741,4,4,2,1,1,2026,3,3,0,32625.434184675836,123,1.5,20115.565815324164
498,30602,3,13,2,0,0,2026,3,6,1,20874.974,161,1.5,9727.026000000002
499,6881,1,7,1,3,0,2026,4,23,0,10593.915413533834,201,1.2,-3712.915413533834
500,4318,1,7,2,0,0,2026,3,27,0,10593.915413533834,201,1.5,-6275.915413533834
501,1488,2,15,1,0,0,2026,6,27,0,4237.168674698795,117,1.2,-2749.1686746987953
502,15395,0,5,0,2,0,2026,3,21,0,12712.13627254509,188,1.0,2682.863727454909
503,10626,3,11,0,4,0,2026,2,7,0,20874.974,170,1.0,-10248.973999999998
504,36162,3,13,1,1,0,2026,2,28,0,20874.974,161,1.2,15287.026000000002
505,7015,2,2,2,1,0,2026,2,27,0,4237.168674698795,139,1.5,2777.8313253012047
506,58684,4,17,0,3,1,2026,6,21,0,32625.434184675836,136,1.0,26058.565815324164
507,10135,0,5,2,4,0,2026,1,15,0,12712.13627254509,188,1.5,-2577.136272545091
508,11717,3,8,1,2,0,2026,6,1,0,20874.974,169,1.2,-9157.973999999998
509,7064,2,15,2,0,0,2026,1,5,1,4237.168674698795,117,1.5,2826.8313253012047
510,15365,1,7,1,2,0,2026,5,3,0,10593.915413533834,201,1.2,4771.084586466166
511,5973,1,3,0,4,0,2026,4,15,0,10593.915413533834,162,1.0,-4620.915413533834
512,32536,3,13,1,0,0,2026,4,1,0,20874.974,161,1.2,11661.026000000002
513,29618,3,8,1,4,0,2026,2,22,0,20874.974,169,1.2,8743.026000000002
514,11191,0,20,1,0,0,2026,4,29,0,12712.13627254509,161,1.2,-1521.1362725450908
515,8829,1,3,1,0,0,2026,3,18,0,10593.915413533834,162,1.2,-1764.915413533834
516,10889,4,6,0,3,0,2026,5,29,0,32625.434184675836,120,1.0,-21736.434184675836
517,5417,5,14,1,3,0,2026,2,19,0,4002.865800865801,128,1.2,1414.1341991341992
518,3626,5,19,0,0,0,2026,3,13,0,4002.865800865801,109,1.0,-376.8658008658008
519,2725,1,3,2,2,0,2026,3,9,0,10593.915413533834,162,1.5,-7868.915413533834
520,26538,3,8,2,1,0,2026,6,17,0,20874.974,169,1.5,5663.026000000002
521,2733,2,10,1,4,0,2026,1,13,0,4237.168674698795,123,1.2,-1504.1686746987953
522,4662,5,1,1,3,1,2026,6,21,0,4002.865800865801,121,1.2,659.1341991341992
523,19055,1,12,1,1,0,2026,1,29,0,10593.915413533834,169,1.2,8461.084586466166
524,11924,4,17,0,1,0,2026,2,10,0,32625.434184675836,136,1.0,-20701.434184675836
525,26118,3,8,0,1,0,2026,1,12,0,20874.974,169,1.0,5243.026000000002
526,21509,3,11,2,0,0,2026,1,28,0,20874.974,170,1.5,634.0260000000017
527,1417,5,18,2,1,0,2026,3,23,0,4002.865800865801,104,1.5,-2585.865800865801
528,8258,4,6,1,1,0,2026,2,6,1,32625.434184675836,120,1.2,-24367.434184675836
529,3827,1,7,0,0,0,2026,5,2,0,10593.915413533834,201,1.0,-6766.915413533834
530,1400,1,3,2,3,0,2026,4,7,0,10593.915413533834,162,1.5,-9193.915413533834
531,24760,3,11,1,2,0,2026,4,20,0,20874.974,170,1.2,3885.0260000000017
532,3226,2,16,0,3,0,2026,3,17,0,4237.168674698795,119,1.0,-1011.1686746987953
533,8266,4,6,2,4,0,2026,2,12,0,32625.434184675836,120,1.5,-24359.434184675836
534,24885,4,17,1,1,0,2026,2,3,0,32625.434184675836,136,1.2,-7740.434184675836
535,17118,4,6,1,3,0,2026,1,29,0,32625.434184675836,120,1.2,-15507.434184675836
536,33359,3,13,0,0,0,2026,1,27,0,20874.974,161,1.0,12484.026000000002
537,1560,2,15,0,4,0,2026,3,18,0,4237.168674698795,117,1.0,-2677.1686746987953
538,12364,1,12,2,2,0,2026,1,5,1,10593.915413533834,169,1.5,1770.084586466166
539,4936,2,2,2,3,1,2026,4,18,0,4237.168674698795,139,1.5,698.8313253012047
540,1795,5,14,0,3,0,2026,4,2,0,4002.865800865801,128,1.0,-2207.865800865801
541,6512,1,3,0,0,0,2026,2,23,0,10593.915413533834,162,1.0,-4081.915413533834
542,6466,5,18,0,4,0,2026,1,22,0,4002.865800865801,104,1.0,2463.134199134199
543,5425,2,2,2,3,0,2026,4,1,0,4237.168674698795,139,1.5,1187.8313253012047
544,38533,3,13,0,0,0,2026,2,24,0,20874.974,161,1.0,17658.026
545,14816,1,12,1,2,0,2026,3,25,0,10593.915413533834,169,1.2,4222.084586466166
546,32091,3,8,0,0,0,2026,6,16,0,20874.974,169,1.0,11216.026000000002
547,19829,1,7,0,2,0,2026,5,31,0,10593.915413533834,201,1.0,9235.084586466166
548,13084,1,3,2,0,0,2026,5,10,0,10593.915413533834,162,1.5,2490.084586466166
549,39192,4,17,1,0,0,2026,2,22,0,32625.434184675836,136,1.2,6566.565815324164
550,5327,5,18,1,4,0,2026,4,8,0,4002.865800865801,104,1.2,1324.1341991341992
551,26266,3,11,2,0,0,2026,2,24,0,20874.974,170,1.5,5391.026000000002
552,8346,1,7,2,4,0,2026,6,28,0,10593.915413533834,201,1.5,-2247.915413533834
553,3679,2,2,1,0,0,2026,3,28,0,4237.168674698795,139,1.2,-558.1686746987953
554,13629,1,3,1,3,0,2026,1,3,0,10593.915413533834,162,1.2,3035.084586466166
555,51663,4,6,1,0,0,2026,1,7,0,32625.434184675836,120,1.2,19037.565815324164
556,30210,4,17,2,0,0,2026,5,9,0,32625.434184675836,136,1.5,-2415.434184675836
557,41422,4,0,1,3,0,2026,4,3,0,32625.434184675836,130,1.2,8796.565815324164
558,10213,3,8,0,0,0,2026,3,2,0,20874.974,169,1.0,-10661.973999999998
559,25568,3,8,1,3,0,2026,6,15,0,20874.974,169,1.2,4693.026000000002
560,12410,0,9,2,0,0,2026,3,2,0,12712.13627254509,150,1.5,-302.13627254509083
561,12039,4,0,2,4,0,2026,4,22,0,32625.434184675836,130,1.5,-20586.434184675836
562,13650,1,7,0,2,0,2026,4,13,0,10593.915413533834,201,1.0,3056.084586466166
563,9078,3,8,2,2,0,2026,6,18,0,20874.974,169,1.5,-11796.973999999998
564,25952,3,11,2,4,0,2026,6,27,0,20874.974,170,1.5,5077.026000000002
565,7005,2,10,2,3,0,2026,2,5,1,4237.168674698795,123,1.5,2767.8313253012047
566,4210,5,14,1,1,0,2026,2,27,0,4002.865800865801,128,1.2,207.1341991341992
567,15905,0,5,0,3,0,2026,1,9,0,12712.13627254509,188,1.0,3192.863727454909
568,4289,2,15,2,3,0,2026,2,28,0,4237.168674698795,117,1.5,51.83132530120474
569,15745,1,12,2,0,0,2026,3,6,1,10593.915413533834,169,1.5,5151.084586466166
570,5975,2,15,0,1,0,2026,3,25,0,4237.168674698795,117,1.0,1737.8313253012047
571,27986,3,11,2,4,0,2026,6,9,0,20874.974,170,1.5,7111.026000000002
572,3506,2,16,1,3,0,2026,5,12,0,4237.168674698795,119,1.2,-731.1686746987953
573,8724,1,12,1,2,0,2026,5,3,0,10593.915413533834,169,1.2,-1869.915413533834
574,3875,5,19,2,4,0,2026,5,18,0,4002.865800865801,109,1.5,-127.8658008658008
575,6351,5,19,2,4,0,2026,2,2,0,4002.865800865801,109,1.5,2348.134199134199
576,812,5,19,0,0,0,2026,5,5,1,4002.865800865801,109,1.0,-3190.865800865801
577,4528,2,2,1,3,0,2026,3,14,0,4237.168674698795,139,1.2,290.83132530120474
578,5014,1,12,0,1,0,2026,1,14,0,10593.915413533834,169,1.0,-5579.915413533834
579,21702,0,9,1,3,0,2026,2,23,0,12712.13627254509,150,1.2,8989.86372745491
580,36699,4,0,1,1,0,2026,5,24,0,32625.434184675836,130,1.2,4073.565815324164
581,6923,5,19,1,4,0,2026,2,28,0,4002.865800865801,109,1.2,2920.134199134199
582,11682,3,13,0,1,0,2026,1,16,0,20874.974,161,1.0,-9192.973999999998
583,15447,1,12,0,0,0,2026,4,15,0,10593.915413533834,169,1.0,4853.084586466166
584,7235,1,3,2,4,0,2026,6,26,0,10593.915413533834,162,1.5,-3358.915413533834
585,8344,4,17,2,1,0,2026,3,8,0,32625.434184675836,136,1.5,-24281.434184675836
586,13775,1,7,1,2,0,2026,1,28,0,10593.915413533834,201,1.2,3181.084586466166
587,4194,2,10,1,0,0,2026,4,14,0,4237.168674698795,123,1.2,-43.16867469879526
588,6238,5,19,2,3,0,2026,4,27,0,4002.865800865801,109,1.5,2235.134199134199
589,21242,0,9,1,2,0,2026,1,10,0,12712.13627254509,150,1.2,8529.86372745491
590,2029,5,18,2,3,0,2026,1,18,0,4002.865800865801,104,1.5,-1973.8658008658008
591,6033,0,5,0,4,0,2026,1,28,0,12712.13627254509,188,1.0,-6679.136272545091
592,6889,3,8,1,1,0,2026,6,18,0,20874.974,169,1.2,-13985.973999999998
593,24904,4,0,1,3,0,2026,5,26,0,32625.434184675836,130,1.2,-7721.434184675836
594,3073,5,1,1,0,0,2026,2,6,1,4002.865800865801,121,1.2,-929.8658008658008
595,2965,5,14,1,0,0,2026,5,1,0,4002.865800865801,128,1.2,-1037.8658008658008
596,2250,0,9,1,2,0,2026,2,15,0,12712.13627254509,150,1.2,-10462.13627254509
597,3133,2,10,2,1,0,2026,3,30,0,4237.168674698795,123,1.5,-1104.1686746987953
598,30304,3,13,2,4,0,2026,4,30,0,20874.974,161,1.5,9429.026000000002
